Id,SoilPh,RelativeHumidity,SoilTemperature,Crop
4476,6.9,84,8,Mustard
4477,6.6,82,28,Mustard
4478,6.8,85,28,Mustard
4479,7.4,84,18,Mustard
4480,7.4,82,14,Mustard
4481,6.1,81,17,Mustard
4482,6,81,24,Mustard
4483,6.1,83,16,Mustard
4484,7.4,84,27,Mustard
4485,6.1,81,7,Mustard
4486,6.5,84,23,Mustard
4487,7.5,82,15,Mustard
4488,6.3,81,20,Mustard
4489,7.3,82,21,Mustard
4490,6.9,84,8,Mustard
4491,6.1,80,24,Mustard
4492,7.4,81,16,Mustard
4493,6.1,82,13,Mustard
4494,7,82,20,Mustard
4495,6.9,82,16,Mustard
4496,6.7,81,13,Mustard
4497,6.4,84,20,Mustard
4498,6,81,22,Mustard
4499,6.1,80,18,Mustard
4500,6.5,81,29,Mustard
4501,6.4,70,32,Soybean
4502,5.8,70,37,Soybean
4503,5.7,70,34,Soybean
4504,5.9,70,30,Soybean
4505,5.8,70,29,Soybean
4506,6.3,70,35,Soybean
4507,5.6,70,29,Soybean
4508,6.3,70,33,Soybean
4509,6.1,70,34,Soybean
4510,6.1,70,34,Soybean
4511,6.4,70,32,Soybean
4512,6.2,70,32,Soybean
4513,6.3,70,31,Soybean
4514,6.4,70,32,Soybean
4515,6,70,33,Soybean
4516,6.3,70,39,Soybean
4517,5.7,70,34,Soybean
4518,6.4,70,30,Soybean
4519,6.2,70,34,Soybean
4520,6,70,35,Soybean
4521,6.2,70,31,Soybean
4522,5.8,70,34,Soybean
4523,5.6,70,31,Soybean
4524,5.7,70,31,Soybean
4525,6.2,70,39,Soybean
4526,6,70,34,Soybean
4527,5.8,70,31,Soybean
4528,6.1,70,34,Soybean
4529,5.7,70,34,Soybean
4530,6.1,70,35,Soybean
4531,5.5,70,34,Soybean
4532,6,70,30,Soybean
4533,5.8,70,33,Soybean
4534,6.5,70,35,Soybean
4535,6,70,32,Soybean
4536,5.7,70,39,Soybean
4537,5.8,70,31,Soybean
4538,5.8,70,40,Soybean
4539,5.9,70,31,Soybean
4540,6.1,70,29,Soybean
4541,6.4,70,33,Soybean
4542,6,70,29,Soybean
4543,5.7,70,39,Soybean
4544,6.3,70,39,Soybean
4545,5.6,70,34,Soybean
4546,6.3,70,37,Soybean
4547,6,70,34,Soybean
4548,6.4,70,40,Soybean
4549,6.1,70,38,Soybean
4550,6.1,70,37,Soybean
4551,6.2,70,40,Soybean
4552,5.7,70,32,Soybean
4553,6.1,70,40,Soybean
4554,5.5,70,39,Soybean
4555,5.7,70,36,Soybean
4556,6.4,70,33,Soybean
4557,5.9,70,33,Soybean
4558,5.9,70,30,Soybean
4559,6,70,34,Soybean
4560,5.7,70,35,Soybean
4561,5.5,70,37,Soybean
4562,6.3,70,29,Soybean
4563,5.8,70,35,Soybean
4564,6.1,70,32,Soybean
4565,6.2,70,31,Soybean
4566,6.5,70,36,Soybean
4567,5.9,70,34,Soybean
4568,5.9,70,33,Soybean
4569,6.3,70,31,Soybean
4570,6,70,39,Soybean
4571,6,70,31,Soybean
4572,6,70,35,Soybean
4573,6.4,70,40,Soybean
4574,6.3,70,37,Soybean
4575,6.1,70,37,Soybean
4576,6.1,70,39,Soybean
4577,6,70,35,Soybean
4578,5.7,70,36,Soybean
4579,5.8,70,37,Soybean
4580,5.7,70,31,Soybean
4581,5.9,70,39,Soybean
4582,6.3,70,40,Soybean
4583,6.4,70,29,Soybean
4584,6.2,70,32,Soybean
4585,6.3,70,40,Soybean
4586,6.2,70,31,Soybean
4587,5.6,70,39,Soybean
4588,5.8,70,29,Soybean
4589,5.7,70,29,Soybean
4590,5.9,70,38,Soybean
4591,5.7,70,29,Soybean
4592,6.4,70,36,Soybean
4593,6.1,70,35,Soybean
4594,5.6,70,30,Soybean
4595,6,70,34,Soybean
4596,5.8,70,37,Soybean
4597,6.3,70,32,Soybean
4598,6.2,70,33,Soybean
4599,6.4,70,34,Soybean
4600,5.9,70,37,Soybean
4601,6.3,70,35,Soybean
4602,6.5,70,29,Soybean
4603,5.7,70,37,Soybean
4604,5.7,70,29,Soybean
4605,6.3,70,32,Soybean
4606,6.2,70,31,Soybean
4607,6.1,70,35,Soybean
4608,6,70,32,Soybean
4609,5.7,70,31,Soybean
4610,6.1,70,30,Soybean
4611,5.7,70,33,Soybean
4612,5.6,70,29,Soybean
4613,6.1,70,36,Soybean
4614,6,70,32,Soybean
4615,5.6,70,38,Soybean
4616,6.3,70,34,Soybean
4617,5.5,70,30,Soybean
4618,6.3,70,39,Soybean
4619,5.8,70,39,Soybean
4620,6.2,70,34,Soybean
4621,5.6,70,38,Soybean
4622,6.2,70,35,Soybean
4623,5.5,70,40,Soybean
4624,6.5,70,39,Soybean
4625,6.4,70,38,Soybean
4626,5.7,70,30,Soybean
4627,5.8,70,33,Soybean
4628,6.1,70,40,Soybean
4629,5.6,70,40,Soybean
4630,6.4,70,29,Soybean
4631,6,70,36,Soybean
4632,6.4,70,33,Soybean
4633,5.9,70,33,Soybean
4634,6.1,70,37,Soybean
4635,6,70,30,Soybean
4636,6.3,70,37,Soybean
4637,5.8,70,31,Soybean
4638,5.8,70,33,Soybean
4639,6.2,70,39,Soybean
4640,6.5,70,33,Soybean
4641,6.1,70,30,Soybean
4642,5.5,70,39,Soybean
4643,6.1,70,31,Soybean
4644,6.4,70,29,Soybean
4645,6.2,70,33,Soybean
4646,6,70,38,Soybean
4647,5.7,70,34,Soybean
4648,6.4,70,33,Soybean
4649,5.7,70,34,Soybean
4650,6.2,70,35,Soybean
4651,6,70,39,Soybean
4652,6.2,70,39,Soybean
4653,6,70,40,Soybean
4654,5.9,70,35,Soybean
4655,5.8,70,31,Soybean
4656,5.9,70,37,Soybean
4657,6.1,70,38,Soybean
4658,5.8,70,37,Soybean
4659,5.7,70,35,Soybean
4660,6.2,70,36,Soybean
4661,6.2,70,31,Soybean
4662,6,70,37,Soybean
4663,6.3,70,32,Soybean
4664,5.7,70,33,Soybean
4665,5.9,70,38,Soybean
4666,5.9,70,30,Soybean
4667,6.2,70,31,Soybean
4668,5.9,70,31,Soybean
4669,5.8,70,37,Soybean
4670,5.9,70,39,Soybean
4671,5.7,70,30,Soybean
4672,6.3,70,34,Soybean
4673,6.5,70,39,Soybean
4674,6.1,70,34,Soybean
4675,6.3,70,35,Soybean
4676,6.4,70,35,Soybean
4677,6.4,70,30,Soybean
4678,6.2,70,38,Soybean
4679,6.3,70,32,Soybean
4680,5.9,70,39,Soybean
4681,5.8,70,37,Soybean
4682,6,70,36,Soybean
4683,6.1,70,32,Soybean
4684,6,70,38,Soybean
4685,5.8,70,38,Soybean
4686,6.4,70,35,Soybean
4687,6.4,70,31,Soybean
4688,6.3,70,37,Soybean
4689,6.2,70,33,Soybean
4690,5.7,70,38,Soybean
4691,6.4,70,37,Soybean
4692,6.3,70,35,Soybean
4693,5.8,70,36,Soybean
4694,5.9,70,37,Soybean
4695,6,70,36,Soybean
4696,5.9,70,32,Soybean
4697,6.3,70,32,Soybean
4698,5.7,70,40,Soybean
4699,5.8,70,37,Soybean
4700,5.7,70,37,Soybean
4701,6.4,70,38,Soybean
4702,5.7,70,37,Soybean
4703,6.5,70,36,Soybean
4704,5.6,70,36,Soybean
4705,5.7,70,32,Soybean
4706,6.5,70,38,Soybean
4707,6.3,70,30,Soybean
4708,6.4,70,40,Soybean
4709,5.9,70,37,Soybean
4710,5.6,70,36,Soybean
4711,6.2,70,39,Soybean
4712,5.9,70,39,Soybean
4713,5.6,70,32,Soybean
4714,6.4,70,38,Soybean
4715,5.7,70,30,Soybean
4716,5.8,70,38,Soybean
4717,5.5,70,34,Soybean
4718,6,70,37,Soybean
4719,6.5,70,30,Soybean
4720,5.9,70,35,Soybean
4721,5.8,70,29,Soybean
4722,6.2,70,31,Soybean
4723,6.3,70,37,Soybean
4724,5.7,70,35,Soybean
4725,6.2,70,38,Soybean
4726,6.5,70,33,Soybean
4727,6.1,70,33,Soybean
4728,6.5,70,37,Soybean
4729,6.2,70,38,Soybean
4730,5.8,70,36,Soybean
4731,5.7,70,37,Soybean
4732,6,70,35,Soybean
4733,6.5,70,35,Soybean
4734,6.1,70,36,Soybean
4735,6,70,36,Soybean
4736,5.8,70,31,Soybean
4737,6.5,70,32,Soybean
4738,6,70,32,Soybean
4739,6.4,70,37,Soybean
4740,5.9,70,38,Soybean
4741,6.3,70,36,Soybean
4742,6.2,70,32,Soybean
4743,5.7,70,35,Soybean
4744,6.1,70,36,Soybean
4745,5.8,70,37,Soybean
4746,5.9,70,31,Soybean
4747,6.2,70,30,Soybean
4748,6.1,70,36,Soybean
4749,5.6,70,38,Soybean
4750,5.7,70,36,Soybean
4751,6.1,70,33,Soybean
4752,5.7,70,37,Soybean
4753,6.3,70,39,Soybean
4754,6.2,70,33,Soybean
4755,6.5,70,37,Soybean
4756,5.8,70,30,Soybean
4757,5.5,70,39,Soybean
4758,5.8,70,35,Soybean
4759,5.5,70,37,Soybean
4760,6.5,70,32,Soybean
4761,5.6,70,35,Soybean
4762,5.6,70,30,Soybean
4763,5.8,70,36,Soybean
4764,6.3,70,36,Soybean
4765,6,70,39,Soybean
4766,5.6,70,33,Soybean
4767,5.6,70,34,Soybean
4768,6.5,70,31,Soybean
4769,5.8,70,34,Soybean
4770,6,70,34,Soybean
4771,6.3,70,35,Soybean
4772,6.4,70,39,Soybean
4773,5.9,70,31,Soybean
4774,5.6,70,36,Soybean
4775,6,70,29,Soybean
4776,5.5,70,36,Soybean
4777,6.1,70,38,Soybean
4778,6.3,70,29,Soybean
4779,6.5,70,36,Soybean
4780,6,70,35,Soybean
4781,5.7,70,36,Soybean
4782,5.6,70,35,Soybean
4783,6.2,70,34,Soybean
4784,6.1,70,33,Soybean
4785,6.4,70,31,Soybean
4786,5.7,70,32,Soybean
4787,6.2,70,40,Soybean
4788,5.7,70,36,Soybean
4789,6.4,70,32,Soybean
4790,5.6,70,32,Soybean
4791,6.2,70,32,Soybean
4792,6,70,35,Soybean
4793,6,70,32,Soybean
4794,6.4,70,32,Soybean
4795,6,70,35,Soybean
4796,5.7,70,32,Soybean
4797,6.3,70,30,Soybean
4798,5.6,70,30,Soybean
4799,5.8,70,31,Soybean
4800,5.6,70,40,Soybean
4801,6.2,70,33,Soybean
4802,6.5,70,30,Soybean
4803,6,70,34,Soybean
4804,5.9,70,36,Soybean
4805,6.1,70,30,Soybean
4806,6,70,34,Soybean
4807,5.9,70,34,Soybean
4808,6.2,70,39,Soybean
4809,5.8,70,31,Soybean
4810,6.2,70,32,Soybean
4811,5.7,70,35,Soybean
4812,6.2,70,37,Soybean
4813,5.7,70,32,Soybean
4814,6,70,38,Soybean
4815,5.9,70,38,Soybean
4816,6.1,70,33,Soybean
4817,5.7,70,34,Soybean
4818,6.2,70,36,Soybean
4819,6.4,70,33,Soybean
4820,6,70,33,Soybean
4821,6,70,39,Soybean
4822,6.3,70,36,Soybean
4823,5.6,70,30,Soybean
4824,6.1,70,38,Soybean
4825,5.8,70,37,Soybean
4826,5.9,70,37,Soybean
4827,6.5,70,34,Soybean
4828,5.8,70,36,Soybean
4829,5.7,70,37,Soybean
4830,5.9,70,30,Soybean
4831,5.5,70,38,Soybean
4832,6.2,70,36,Soybean
4833,5.6,70,37,Soybean
4834,6.1,70,36,Soybean
4835,5.9,70,33,Soybean
4836,5.9,70,39,Soybean
4837,6.4,70,31,Soybean
4838,6.1,70,38,Soybean
4839,5.9,70,30,Soybean
4840,6,70,31,Soybean
4841,5.8,70,30,Soybean
4842,6.4,70,35,Soybean
4843,6.3,70,39,Soybean
4844,5.7,70,40,Soybean
4845,6.5,70,33,Soybean
4846,6.4,70,39,Soybean
4847,6,70,40,Soybean
4848,6.4,70,39,Soybean
4849,6.2,70,29,Soybean
4850,5.9,70,31,Soybean
4851,6.3,70,31,Soybean
4852,6.2,70,36,Soybean
4853,6.5,70,29,Soybean
4854,5.6,70,35,Soybean
4855,6.5,70,35,Soybean
4856,6.4,70,30,Soybean
4857,6.1,70,31,Soybean
4858,6.3,70,38,Soybean
4859,5.7,70,31,Soybean
4860,6.2,70,35,Soybean
4861,6.2,70,40,Soybean
4862,5.5,70,37,Soybean
4863,6.1,70,34,Soybean
4864,6,70,38,Soybean
4865,6.3,70,34,Soybean
4866,5.8,70,36,Soybean
4867,5.9,70,36,Soybean
4868,5.6,70,34,Soybean
4869,5.9,70,37,Soybean
4870,6.1,70,29,Soybean
4871,6.5,70,32,Soybean
4872,6.1,70,39,Soybean
4873,6.2,70,36,Soybean
4874,6.3,70,29,Soybean
4875,6.4,70,38,Soybean
4876,6,70,36,Soybean
4877,6.4,70,37,Soybean
4878,5.6,70,36,Soybean
4879,5.6,70,34,Soybean
4880,5.7,70,39,Soybean
4881,5.6,70,33,Soybean
4882,6.5,70,29,Soybean
4883,5.9,70,34,Soybean
4884,6,70,31,Soybean
4885,5.9,70,34,Soybean
4886,5.8,70,36,Soybean
4887,5.6,70,39,Soybean
4888,5.8,70,34,Soybean
4889,5.9,70,39,Soybean
4890,6,70,31,Soybean
4891,6,70,39,Soybean
4892,6.4,70,31,Soybean
4893,6,70,36,Soybean
4894,6.1,70,33,Soybean
4895,6.2,70,35,Soybean
4896,5.7,70,38,Soybean
4897,6.1,70,34,Soybean
4898,5.6,70,31,Soybean
4899,6.4,70,36,Soybean
4900,5.7,70,38,Soybean
4901,6.1,70,30,Soybean
4902,6.3,70,32,Soybean
4903,5.7,70,39,Soybean
4904,6.5,70,35,Soybean
4905,6.4,70,35,Soybean
4906,5.7,70,35,Soybean
4907,6.2,70,31,Soybean
4908,6.5,70,33,Soybean
4909,5.7,70,30,Soybean
4910,6.4,70,32,Soybean
4911,6.2,70,36,Soybean
4912,5.9,70,36,Soybean
4913,6.4,70,40,Soybean
4914,6.1,70,35,Soybean
4915,6,70,36,Soybean
4916,6.3,70,33,Soybean
4917,5.7,70,31,Soybean
4918,5.8,70,39,Soybean
4919,6.1,70,33,Soybean
4920,6.5,70,32,Soybean
4921,6.2,70,37,Soybean
4922,5.6,70,31,Soybean
4923,6.2,70,30,Soybean
4924,6,70,36,Soybean
4925,5.7,70,37,Soybean
4926,5.7,70,39,Soybean
4927,6.4,70,37,Soybean
4928,5.6,70,34,Soybean
4929,5.9,70,32,Soybean
4930,5.6,70,37,Soybean
4931,6.4,70,40,Soybean
4932,5.8,70,38,Soybean
4933,5.5,70,37,Soybean
4934,6.3,70,31,Soybean
4935,6.2,70,39,Soybean
4936,5.5,70,38,Soybean
4937,5.6,70,34,Soybean
4938,5.8,70,36,Soybean
4939,6.2,70,39,Soybean
4940,5.5,70,31,Soybean
4941,5.7,70,39,Soybean
4942,5.7,70,33,Soybean
4943,5.6,70,37,Soybean
4944,6.4,70,32,Soybean
4945,6.3,70,38,Soybean
4946,6.4,70,31,Soybean
4947,5.8,70,34,Soybean
4948,6,70,32,Soybean
4949,5.8,70,36,Soybean
4950,5.5,70,38,Soybean
4951,6.4,70,35,Soybean
4952,5.6,70,36,Soybean
4953,6.2,70,39,Soybean
4954,6.3,70,40,Soybean
4955,6.5,70,32,Soybean
4956,5.9,70,35,Soybean
4957,6.4,70,39,Soybean
4958,6.4,70,31,Soybean
4959,5.6,70,34,Soybean
4960,5.9,70,36,Soybean
4961,5.6,70,29,Soybean
4962,5.7,70,33,Soybean
4963,6.3,70,31,Soybean
4964,6.4,70,34,Soybean
4965,6.4,70,39,Soybean
4966,6.1,70,36,Soybean
4967,5.9,70,35,Soybean
4968,5.7,70,37,Soybean
4969,6.5,70,33,Soybean
4970,6.4,70,36,Soybean
4971,6.4,70,38,Soybean
4972,5.6,70,35,Soybean
4973,6.4,70,30,Soybean
4974,6.5,70,38,Soybean
4975,6.4,70,38,Soybean
4976,6.3,70,32,Soybean
4977,5.6,70,38,Soybean
4978,6,70,37,Soybean
4979,5.6,70,30,Soybean
4980,6,70,30,Soybean
4981,6.2,70,30,Soybean
4982,6.3,70,34,Soybean
4983,6.2,70,35,Soybean
4984,6.2,70,30,Soybean
4985,6.1,70,32,Soybean
4986,5.6,70,38,Soybean
4987,6.2,70,30,Soybean
4988,5.9,70,34,Soybean
4989,6.1,70,29,Soybean
4990,6.5,70,38,Soybean
4991,5.8,70,36,Soybean
4992,5.7,70,38,Soybean
4993,6.4,70,39,Soybean
4994,6.4,70,37,Soybean
4995,5.9,70,33,Soybean
4996,5.9,70,36,Soybean
4997,6,70,35,Soybean
4998,5.9,70,31,Soybean
4999,6.4,70,31,Soybean
5000,6.6,70,33,Soybean
5001,7,55,22,Wheat
5002,6.5,52,23,Wheat
5003,6.9,55,23,Wheat
5004,6.5,52,21,Wheat
5005,6.7,56,22,Wheat
5006,6.6,60,22,Wheat
5007,6.4,60,23,Wheat
5008,6.5,59,22,Wheat
5009,6.8,50,22,Wheat
5010,6.7,53,22,Wheat
5011,6.8,53,23,Wheat
5012,6.4,56,23,Wheat
5013,6.5,58,24,Wheat
5014,6.7,60,22,Wheat
5015,6.8,51,24,Wheat
5016,6.8,59,24,Wheat
5017,6.8,58,21,Wheat
5018,6.9,54,23,Wheat
5019,6.9,51,22,Wheat
5020,6.6,55,24,Wheat
5021,6.7,53,22,Wheat
5022,6.7,60,22,Wheat
5023,6.5,58,22,Wheat
5024,6.8,59,24,Wheat
5025,6.5,55,23,Wheat
5026,6.4,53,22,Wheat
5027,6.6,60,23,Wheat
5028,6.5,59,22,Wheat
5029,6.3,56,23,Wheat
5030,6.7,56,22,Wheat
5031,6.9,51,22,Wheat
5032,6.7,54,24,Wheat
5033,6.6,59,23,Wheat
5034,6.7,50,24,Wheat
5035,7,53,21,Wheat
5036,6.5,59,24,Wheat
5037,6.8,58,23,Wheat
5038,6.9,55,22,Wheat
5039,6.4,57,23,Wheat
5040,6.7,60,22,Wheat
5041,7,57,23,Wheat
5042,7,52,24,Wheat
5043,6.8,54,23,Wheat
5044,6.6,53,24,Wheat
5045,6.7,53,23,Wheat
5046,6.4,55,22,Wheat
5047,6.8,56,21,Wheat
5048,6.5,58,22,Wheat
5049,6.4,53,22,Wheat
5050,6.6,58,22,Wheat
5051,6.3,52,24,Wheat
5052,6.6,54,22,Wheat
5053,6.8,57,24,Wheat
5054,7,57,22,Wheat
5055,6.5,52,23,Wheat
5056,6.9,55,21,Wheat
5057,6.5,57,21,Wheat
5058,6.9,56,23,Wheat
5059,7,59,24,Wheat
5060,6.6,54,23,Wheat
5061,6.7,55,23,Wheat
5062,6.6,59,23,Wheat
5063,6.8,51,22,Wheat
5064,6.8,59,22,Wheat
5065,6.6,58,22,Wheat
5066,6.7,56,23,Wheat
5067,6.4,56,21,Wheat
5068,6.6,55,23,Wheat
5069,7,56,21,Wheat
5070,6.4,50,21,Wheat
5071,6.3,51,23,Wheat
5072,6.6,54,23,Wheat
5073,6.6,50,24,Wheat
5074,6.7,50,21,Wheat
5075,6.6,56,22,Wheat
5076,6.6,59,22,Wheat
5077,6.7,52,22,Wheat
5078,6.6,56,22,Wheat
5079,6.3,58,21,Wheat
5080,6.5,51,21,Wheat
5081,6.6,51,22,Wheat
5082,6.4,54,22,Wheat
5083,6.6,57,22,Wheat
5084,6.8,58,22,Wheat
5085,6.7,57,23,Wheat
5086,6.9,59,23,Wheat
5087,6.6,53,23,Wheat
5088,6.8,52,23,Wheat
5089,6.4,53,21,Wheat
5090,6.7,58,21,Wheat
5091,6.8,57,24,Wheat
5092,6.8,51,21,Wheat
5093,6.4,58,22,Wheat
5094,6.4,58,21,Wheat
5095,6.3,53,23,Wheat
5096,6.4,57,23,Wheat
5097,6.7,54,22,Wheat
5098,6.5,50,22,Wheat
5099,7,52,22,Wheat
5100,6.3,56,22,Wheat
5101,6.4,57,22,Wheat
5102,6.7,55,21,Wheat
5103,6.9,58,22,Wheat
5104,6.5,57,23,Wheat
5105,6.9,51,22,Wheat
5106,7,55,24,Wheat
5107,6.8,55,22,Wheat
5108,6.8,59,22,Wheat
5109,7,58,24,Wheat
5110,7,58,22,Wheat
5111,6.7,56,22,Wheat
5112,6.7,50,23,Wheat
5113,6.9,54,22,Wheat
5114,6.8,55,22,Wheat
5115,7,52,23,Wheat
5116,6.7,53,24,Wheat
5117,6.7,54,22,Wheat
5118,6.7,54,22,Wheat
5119,6.3,50,22,Wheat
5120,6.9,60,22,Wheat
5121,6.5,50,21,Wheat
5122,6.5,52,24,Wheat
5123,7,52,23,Wheat
5124,6.5,51,22,Wheat
5125,6.5,55,23,Wheat
5126,6.6,56,23,Wheat
5127,7,57,23,Wheat
5128,6.6,57,23,Wheat
5129,6.7,59,23,Wheat
5130,6.9,59,23,Wheat
5131,6.6,59,23,Wheat
5132,6.5,58,24,Wheat
5133,6.8,57,24,Wheat
5134,6.8,56,23,Wheat
5135,6.8,58,24,Wheat
5136,6.6,58,23,Wheat
5137,6.8,57,23,Wheat
5138,6.7,50,22,Wheat
5139,6.6,56,21,Wheat
5140,7,51,22,Wheat
5141,6.6,51,23,Wheat
5142,6.6,58,23,Wheat
5143,6.9,55,22,Wheat
5144,6.9,51,22,Wheat
5145,6.4,58,22,Wheat
5146,6.3,57,23,Wheat
5147,6.9,59,21,Wheat
5148,6.5,58,22,Wheat
5149,6.8,58,23,Wheat
5150,6.8,58,23,Wheat
5151,6.5,60,24,Wheat
5152,6.5,52,22,Wheat
5153,6.7,51,24,Wheat
5154,6.7,50,21,Wheat
5155,6.9,50,21,Wheat
5156,6.9,53,23,Wheat
5157,6.9,58,23,Wheat
5158,6.9,53,22,Wheat
5159,6.9,57,21,Wheat
5160,6.7,55,24,Wheat
5161,6.5,59,23,Wheat
5162,6.7,53,22,Wheat
5163,7,56,23,Wheat
5164,7,57,22,Wheat
5165,6.6,50,24,Wheat
5166,6.5,54,22,Wheat
5167,7,52,22,Wheat
5168,6.9,56,22,Wheat
5169,6.5,54,22,Wheat
5170,6.7,53,23,Wheat
5171,6.5,51,23,Wheat
5172,6.9,59,23,Wheat
5173,7,57,22,Wheat
5174,6.7,50,23,Wheat
5175,6.5,56,22,Wheat
5176,6.9,53,21,Wheat
5177,6.6,54,23,Wheat
5178,6.6,54,21,Wheat
5179,6.7,52,22,Wheat
5180,6.8,52,22,Wheat
5181,6.5,52,22,Wheat
5182,6.9,57,22,Wheat
5183,6.6,60,22,Wheat
5184,6.8,53,22,Wheat
5185,6.7,58,23,Wheat
5186,6.8,52,23,Wheat
5187,6.7,52,22,Wheat
5188,6.4,59,22,Wheat
5189,7,55,23,Wheat
5190,6.7,55,23,Wheat
5191,6.8,58,23,Wheat
5192,6.5,51,22,Wheat
5193,6.5,52,24,Wheat
5194,6.9,54,23,Wheat
5195,6.6,52,22,Wheat
5196,7,50,21,Wheat
5197,6.9,52,22,Wheat
5198,7,57,23,Wheat
5199,6.8,57,23,Wheat
5200,6.7,51,23,Wheat
5201,6.9,53,24,Wheat
5202,6.9,59,21,Wheat
5203,6.9,54,22,Wheat
5204,6.6,58,23,Wheat
5205,6.4,58,23,Wheat
5206,6.8,52,23,Wheat
5207,6.7,57,21,Wheat
5208,6.6,52,23,Wheat
5209,6.9,58,22,Wheat
5210,6.4,54,23,Wheat
5211,7,55,23,Wheat
5212,6.9,58,23,Wheat
5213,6.5,50,24,Wheat
5214,6.5,58,21,Wheat
5215,6.3,55,22,Wheat
5216,6.5,56,22,Wheat
5217,6.8,51,21,Wheat
5218,6.5,54,23,Wheat
5219,6.8,60,21,Wheat
5220,6.8,53,24,Wheat
5221,6.9,57,24,Wheat
5222,6.5,54,22,Wheat
5223,6.7,56,23,Wheat
5224,6.9,53,24,Wheat
5225,6.5,58,23,Wheat
5226,6.7,56,23,Wheat
5227,6.9,58,23,Wheat
5228,6.9,53,22,Wheat
5229,6.5,53,24,Wheat
5230,6.4,56,23,Wheat
5231,6.5,58,23,Wheat
5232,6.9,53,22,Wheat
5233,6.4,57,22,Wheat
5234,6.5,56,22,Wheat
5235,6.5,58,22,Wheat
5236,7,54,21,Wheat
5237,6.5,56,21,Wheat
5238,6.5,50,24,Wheat
5239,6.7,54,22,Wheat
5240,6.6,58,24,Wheat
5241,6.9,59,21,Wheat
5242,6.9,52,22,Wheat
5243,6.5,54,24,Wheat
5244,6.5,56,24,Wheat
5245,6.9,54,22,Wheat
5246,6.3,53,21,Wheat
5247,6.4,60,21,Wheat
5248,7,55,24,Wheat
5249,6.4,52,23,Wheat
5250,6.8,53,23,Wheat
5251,6.8,57,24,Wheat
5252,6.7,51,22,Wheat
5253,6.8,51,22,Wheat
5254,6.6,57,21,Wheat
5255,6.7,54,22,Wheat
5256,6.4,59,22,Wheat
5257,6.5,52,21,Wheat
5258,6.3,58,23,Wheat
5259,6.6,57,22,Wheat
5260,6.7,56,24,Wheat
5261,6.4,54,22,Wheat
5262,6.8,52,23,Wheat
5263,6.8,56,24,Wheat
5264,6.5,51,23,Wheat
5265,6.5,53,22,Wheat
5266,6.7,55,24,Wheat
5267,6.5,52,23,Wheat
5268,6.5,57,23,Wheat
5269,6.8,57,22,Wheat
5270,6.8,56,24,Wheat
5271,6.7,59,22,Wheat
5272,6.5,56,23,Wheat
5273,6.9,55,22,Wheat
5274,6.3,56,22,Wheat
5275,6.7,51,21,Wheat
5276,6.6,60,21,Wheat
5277,6.7,58,23,Wheat
5278,6.6,56,21,Wheat
5279,6.9,55,23,Wheat
5280,7,54,22,Wheat
5281,6.4,57,22,Wheat
5282,6.8,58,23,Wheat
5283,6.9,51,21,Wheat
5284,6.9,53,23,Wheat
5285,6.3,55,22,Wheat
5286,6.8,54,21,Wheat
5287,6.8,57,23,Wheat
5288,7,53,23,Wheat
5289,6.3,53,21,Wheat
5290,6.4,51,23,Wheat
5291,6.7,56,22,Wheat
5292,6.3,57,22,Wheat
5293,6.4,52,22,Wheat
5294,6.4,55,23,Wheat
5295,6.4,53,21,Wheat
5296,6.9,54,22,Wheat
5297,6.5,52,22,Wheat
5298,6.4,53,21,Wheat
5299,6.6,56,21,Wheat
5300,6.7,50,23,Wheat
5301,6.6,52,22,Wheat
5302,6.9,51,22,Wheat
5303,6.4,58,21,Wheat
5304,6.6,55,23,Wheat
5305,6.4,54,22,Wheat
5306,6.3,60,22,Wheat
5307,6.9,55,23,Wheat
5308,6.9,50,22,Wheat
5309,6.9,50,22,Wheat
5310,6.8,58,23,Wheat
5311,7,58,22,Wheat
5312,7,53,24,Wheat
5313,6.7,57,23,Wheat
5314,6.7,53,24,Wheat
5315,6.5,50,24,Wheat
5316,6.6,53,22,Wheat
5317,6.8,52,22,Wheat
5318,6.8,58,24,Wheat
5319,6.3,58,22,Wheat
5320,6.4,54,21,Wheat
5321,6.5,58,23,Wheat
5322,6.6,57,23,Wheat
5323,6.8,56,23,Wheat
5324,6.9,51,22,Wheat
5325,6.8,52,21,Wheat
5326,6.4,60,24,Wheat
5327,6.3,57,23,Wheat
5328,7,60,23,Wheat
5329,6.9,60,23,Wheat
5330,6.7,50,24,Wheat
5331,6.5,54,23,Wheat
5332,7,55,23,Wheat
5333,6.9,56,23,Wheat
5334,6.6,51,23,Wheat
5335,7,52,23,Wheat
5336,6.9,51,24,Wheat
5337,6.6,52,22,Wheat
5338,6.5,58,21,Wheat
5339,6.7,56,24,Wheat
5340,6.6,52,22,Wheat
5341,6.9,56,22,Wheat
5342,6.5,55,21,Wheat
5343,6.9,51,23,Wheat
5344,6.5,59,23,Wheat
5345,6.5,57,23,Wheat
5346,6.9,58,23,Wheat
5347,6.6,50,23,Wheat
5348,6.9,55,23,Wheat
5349,6.8,51,23,Wheat
5350,7,52,22,Wheat
5351,6.8,53,24,Wheat
5352,6.6,59,23,Wheat
5353,6.9,58,23,Wheat
5354,6.8,54,23,Wheat
5355,7,59,21,Wheat
5356,6.5,55,22,Wheat
5357,6.9,54,21,Wheat
5358,6.5,54,24,Wheat
5359,6.6,54,21,Wheat
