SoilPh,RelativeHumidity,SoilTemperature,Insect1,Insect2
5.9,88,16,Cabbage Worm,Flea Beetle
6.2,88,16,Cabbage Worm,Flea Beetle
6.3,88,16,Cabbage Worm,Flea Beetle
6.2,88,16,Cabbage Worm,Flea Beetle
6.1,88,16,Cabbage Worm,Flea Beetle
5.7,88,16,Cabbage Worm,Flea Beetle
7.3,89,18,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
7,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
7.2,89,18,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
7.4,89,17,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.2,89,17,Flea Bettle,Slugs and Snails
7.4,89,17,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
7.5,89,18,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
7,89,17,Flea Bettle,Slugs and Snails
7.2,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.2,89,17,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.6,89,17,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
6.7,89,17,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
6.9,89,17,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
6.6,89,18,Flea Bettle,Slugs and Snails
6.7,89,17,Flea Bettle,Slugs and Snails
6.7,89,17,Flea Bettle,Slugs and Snails
7,89,18,Flea Bettle,Slugs and Snails
6.6,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.9,89,17,Flea Bettle,Slugs and Snails
7,89,17,Flea Bettle,Slugs and Snails
7.2,89,17,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.6,89,17,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
7.1,89,17,Flea Bettle,Slugs and Snails
6.6,89,18,Flea Bettle,Slugs and Snails
6.9,89,17,Flea Bettle,Slugs and Snails
7.4,89,17,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
6.7,89,17,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.2,89,17,Flea Bettle,Slugs and Snails
7.2,89,18,Flea Bettle,Slugs and Snails
7.4,89,18,Flea Bettle,Slugs and Snails
6.7,89,18,Flea Bettle,Slugs and Snails
7.2,89,18,Flea Bettle,Slugs and Snails
7.4,89,17,Flea Bettle,Slugs and Snails
6.6,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.2,89,17,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
6.9,89,18,Flea Bettle,Slugs and Snails
7.2,89,18,Flea Bettle,Slugs and Snails
7,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
6.8,89,17,Flea Bettle,Slugs and Snails
6.7,89,17,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
7,89,17,Flea Bettle,Slugs and Snails
7.1,89,18,Flea Bettle,Slugs and Snails
6.8,89,18,Flea Bettle,Slugs and Snails
7.3,89,17,Flea Bettle,Slugs and Snails
7.5,89,18,Flea Bettle,Slugs and Snails
7.3,89,18,Flea Bettle,Slugs and Snails
6.4,63,19,Cucumber Beetle,Aphids
5.8,63,19,Cucumber Beetle,Aphids
6.1,63,19,Cucumber Beetle,Aphids
6.6,60,19,Cucumber Beetle,Aphids
6.4,64,19,Cucumber Beetle,Aphids
5.9,61,20,Cucumber Beetle,Aphids
6,61,18,Cucumber Beetle,Aphids
5.5,61,20,Cucumber Beetle,Aphids
5.9,61,18,Cucumber Beetle,Aphids
5.7,63,20,Cucumber Beetle,Aphids
6.5,62,19,Cucumber Beetle,Aphids
5.7,60,18,Cucumber Beetle,Aphids
6.3,60,19,Cucumber Beetle,Aphids
5.8,60,19,Cucumber Beetle,Aphids
6,60,19,Cucumber Beetle,Aphids
5.8,61,18,Cucumber Beetle,Aphids
5.9,62,19,Cucumber Beetle,Aphids
6.6,60,18,Cucumber Beetle,Aphids
6.3,62,20,Cucumber Beetle,Aphids
6.2,64,19,Cucumber Beetle,Aphids
5.6,64,19,Cucumber Beetle,Aphids
5.6,63,19,Cucumber Beetle,Aphids
6.3,61,18,Cucumber Beetle,Aphids
6.3,63,20,Cucumber Beetle,Aphids
5.6,60,20,Cucumber Beetle,Aphids
5.6,61,20,Cucumber Beetle,Aphids
6.1,61,20,Cucumber Beetle,Aphids
5.5,63,19,Cucumber Beetle,Aphids
5.9,60,19,Cucumber Beetle,Aphids
6,62,20,Cucumber Beetle,Aphids
5.8,64,20,Cucumber Beetle,Aphids
6.3,63,19,Cucumber Beetle,Aphids
6.1,63,19,Cucumber Beetle,Aphids
6.6,63,19,Cucumber Beetle,Aphids
5.7,62,19,Cucumber Beetle,Aphids
6.4,64,18,Cucumber Beetle,Aphids
6.1,64,19,Cucumber Beetle,Aphids
6.2,60,19,Cucumber Beetle,Aphids
5.7,64,19,Cucumber Beetle,Aphids
5.9,61,18,Cucumber Beetle,Aphids
6.4,63,20,Cucumber Beetle,Aphids
6.6,63,18,Cucumber Beetle,Aphids
5.9,61,18,Cucumber Beetle,Aphids
6.3,64,20,Cucumber Beetle,Aphids
6.4,61,19,Cucumber Beetle,Aphids
5.8,62,19,Cucumber Beetle,Aphids
6.4,61,18,Cucumber Beetle,Aphids
5.6,64,19,Cucumber Beetle,Aphids
6.1,64,19,Cucumber Beetle,Aphids
6.1,61,18,Cucumber Beetle,Aphids
5.8,60,19,Cucumber Beetle,Aphids
5.6,61,19,Cucumber Beetle,Aphids
6.3,62,18,Cucumber Beetle,Aphids
6.6,61,20,Cucumber Beetle,Aphids
6.3,61,18,Cucumber Beetle,Aphids
5.6,61,18,Cucumber Beetle,Aphids
6.2,63,19,Cucumber Beetle,Aphids
5.9,61,19,Cucumber Beetle,Aphids
6.1,63,20,Cucumber Beetle,Aphids
6.5,62,19,Cucumber Beetle,Aphids
6.2,63,20,Cucumber Beetle,Aphids
6.2,61,19,Cucumber Beetle,Aphids
6.6,62,18,Cucumber Beetle,Aphids
5.7,61,19,Cucumber Beetle,Aphids
6.1,63,19,Cucumber Beetle,Aphids
5.7,60,19,Cucumber Beetle,Aphids
6.4,61,20,Cucumber Beetle,Aphids
5.8,61,20,Cucumber Beetle,Aphids
6,60,20,Cucumber Beetle,Aphids
5.8,62,19,Cucumber Beetle,Aphids
5.8,64,19,Cucumber Beetle,Aphids
6.5,62,19,Cucumber Beetle,Aphids
5.5,61,19,Cucumber Beetle,Aphids
6,62,18,Cucumber Beetle,Aphids
6.3,61,18,Cucumber Beetle,Aphids
5.7,62,18,Cucumber Beetle,Aphids
5.5,62,19,Cucumber Beetle,Aphids
5.6,61,20,Cucumber Beetle,Aphids
5.9,61,20,Cucumber Beetle,Aphids
6.5,63,19,Cucumber Beetle,Aphids
5.7,61,18,Cucumber Beetle,Aphids
6.1,62,18,Cucumber Beetle,Aphids
5.9,61,20,Cucumber Beetle,Aphids
5.7,64,19,Cucumber Beetle,Aphids
6.2,61,19,Cucumber Beetle,Aphids
5.8,62,18,Cucumber Beetle,Aphids
5.9,63,18,Cucumber Beetle,Aphids
6.5,61,19,Cucumber Beetle,Aphids
6,61,19,Cucumber Beetle,Aphids
6.3,64,20,Cucumber Beetle,Aphids
6.1,64,19,Cucumber Beetle,Aphids
6.6,63,20,Cucumber Beetle,Aphids
6,63,19,Cucumber Beetle,Aphids
6.4,63,19,Cucumber Beetle,Aphids
6,63,19,Cucumber Beetle,Aphids
5.9,63,18,Cucumber Beetle,Aphids
6,62,18,Cucumber Beetle,Aphids
6,62,19,Cucumber Beetle,Aphids
5.9,61,19,Cucumber Beetle,Aphids
6.1,62,19,Cucumber Beetle,Aphids
6.9,67,24,Whiteflies,Thrips
7,69,23,Whiteflies,Thrips
6.9,66,21,Whiteflies,Thrips
7,70,21,Whiteflies,Thrips
7,70,24,Whiteflies,Thrips
6.9,67,22,Whiteflies,Thrips
6.9,68,24,Whiteflies,Thrips
6.9,67,22,Whiteflies,Thrips
6.9,69,22,Whiteflies,Thrips
7,66,24,Whiteflies,Thrips
7,68,23,Whiteflies,Thrips
7,68,21,Whiteflies,Thrips
7,68,23,Whiteflies,Thrips
7,66,23,Whiteflies,Thrips
7,70,24,Whiteflies,Thrips
6.8,66,22,Whiteflies,Thrips
7,68,21,Whiteflies,Thrips
7,69,22,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
6.9,69,23,Whiteflies,Thrips
7,68,24,Whiteflies,Thrips
6.9,70,24,Whiteflies,Thrips
6.8,69,24,Whiteflies,Thrips
6.9,65,22,Whiteflies,Thrips
6.9,70,23,Whiteflies,Thrips
6.9,67,24,Whiteflies,Thrips
6.9,67,23,Whiteflies,Thrips
7,67,23,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
7,66,22,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
6.9,70,22,Whiteflies,Thrips
6.8,69,23,Whiteflies,Thrips
6.9,68,24,Whiteflies,Thrips
6.8,67,21,Whiteflies,Thrips
6.9,69,22,Whiteflies,Thrips
6.8,68,24,Whiteflies,Thrips
6.8,67,23,Whiteflies,Thrips
6.9,65,21,Whiteflies,Thrips
6.9,65,22,Whiteflies,Thrips
6.8,69,22,Whiteflies,Thrips
6.9,68,24,Whiteflies,Thrips
7,67,24,Whiteflies,Thrips
6.9,69,23,Whiteflies,Thrips
6.9,65,24,Whiteflies,Thrips
7,67,21,Whiteflies,Thrips
6.8,66,22,Whiteflies,Thrips
6.8,68,24,Whiteflies,Thrips
7,66,23,Whiteflies,Thrips
7,70,23,Whiteflies,Thrips
6.9,65,22,Whiteflies,Thrips
6.8,67,22,Whiteflies,Thrips
6.9,65,22,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
6.9,65,23,Whiteflies,Thrips
6.8,70,23,Whiteflies,Thrips
6.8,70,23,Whiteflies,Thrips
6.8,69,22,Whiteflies,Thrips
7,66,22,Whiteflies,Thrips
6.9,65,22,Whiteflies,Thrips
7,68,23,Whiteflies,Thrips
6.9,66,24,Whiteflies,Thrips
7,67,23,Whiteflies,Thrips
6.8,68,24,Whiteflies,Thrips
7,68,23,Whiteflies,Thrips
6.8,68,23,Whiteflies,Thrips
7,69,23,Whiteflies,Thrips
7,68,23,Whiteflies,Thrips
7,69,23,Whiteflies,Thrips
6.8,69,23,Whiteflies,Thrips
6.8,68,22,Whiteflies,Thrips
6.8,67,22,Whiteflies,Thrips
6.8,68,23,Whiteflies,Thrips
6.8,68,22,Whiteflies,Thrips
6.9,69,21,Whiteflies,Thrips
7,66,24,Whiteflies,Thrips
6.9,69,22,Whiteflies,Thrips
6.9,68,22,Whiteflies,Thrips
7,69,22,Whiteflies,Thrips
6.9,66,22,Whiteflies,Thrips
6.9,67,22,Whiteflies,Thrips
7,65,24,Whiteflies,Thrips
7,70,23,Whiteflies,Thrips
6.8,66,22,Whiteflies,Thrips
6.8,67,22,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
7,69,22,Whiteflies,Thrips
7,65,22,Whiteflies,Thrips
6.9,67,24,Whiteflies,Thrips
6.9,68,22,Whiteflies,Thrips
7,65,24,Whiteflies,Thrips
7,69,23,Whiteflies,Thrips
6.9,69,22,Whiteflies,Thrips
6.8,67,22,Whiteflies,Thrips
6.9,68,23,Whiteflies,Thrips
7,70,22,Whiteflies,Thrips
6.9,70,21,Whiteflies,Thrips
6.8,68,23,Whiteflies,Thrips
5.6,63,5,Bulb Mites,Leafminer
6,64,3,Bulb Mites,Leafminer
5.9,62,1,Bulb Mites,Leafminer
6.1,62,4,Bulb Mites,Leafminer
6.2,61,4,Bulb Mites,Leafminer
5.7,63,1,Bulb Mites,Leafminer
5.8,64,1,Bulb Mites,Leafminer
6.1,62,0,Bulb Mites,Leafminer
6.1,63,2,Bulb Mites,Leafminer
5.8,62,3,Bulb Mites,Leafminer
6.2,62,3,Bulb Mites,Leafminer
5.9,64,1,Bulb Mites,Leafminer
6,62,1,Bulb Mites,Leafminer
6,64,3,Bulb Mites,Leafminer
5.9,61,4,Bulb Mites,Leafminer
5.9,64,3,Bulb Mites,Leafminer
6.1,62,2,Bulb Mites,Leafminer
6,61,1,Bulb Mites,Leafminer
5.8,60,5,Bulb Mites,Leafminer
6.1,61,3,Bulb Mites,Leafminer
6.1,62,3,Bulb Mites,Leafminer
5.8,64,1,Bulb Mites,Leafminer
6.2,64,2,Bulb Mites,Leafminer
5.7,61,2,Bulb Mites,Leafminer
6.1,64,4,Bulb Mites,Leafminer
5.9,64,1,Bulb Mites,Leafminer
6.1,62,3,Bulb Mites,Leafminer
5.8,61,0,Bulb Mites,Leafminer
6.1,61,1,Bulb Mites,Leafminer
6.1,64,3,Bulb Mites,Leafminer
6,60,3,Bulb Mites,Leafminer
6,63,4,Bulb Mites,Leafminer
6,62,1,Bulb Mites,Leafminer
6,61,1,Bulb Mites,Leafminer
6,63,0,Bulb Mites,Leafminer
6.2,60,3,Bulb Mites,Leafminer
5.7,63,2,Bulb Mites,Leafminer
5.7,61,4,Bulb Mites,Leafminer
6.2,63,4,Bulb Mites,Leafminer
5.9,61,3,Bulb Mites,Leafminer
5.8,63,4,Bulb Mites,Leafminer
5.5,63,3,Bulb Mites,Leafminer
6,60,5,Bulb Mites,Leafminer
5.6,63,0,Bulb Mites,Leafminer
5.8,60,3,Bulb Mites,Leafminer
5.8,63,2,Bulb Mites,Leafminer
6,61,3,Bulb Mites,Leafminer
5.8,60,4,Bulb Mites,Leafminer
5.5,60,3,Bulb Mites,Leafminer
6.1,60,3,Bulb Mites,Leafminer
6,62,2,Bulb Mites,Leafminer
5.9,62,1,Bulb Mites,Leafminer
5.8,64,3,Bulb Mites,Leafminer
5.8,63,3,Bulb Mites,Leafminer
5.9,61,3,Bulb Mites,Leafminer
5.6,61,4,Bulb Mites,Leafminer
6.2,62,2,Bulb Mites,Leafminer
6.1,62,3,Bulb Mites,Leafminer
5.7,60,3,Bulb Mites,Leafminer
5.7,63,0,Bulb Mites,Leafminer
5.5,63,2,Bulb Mites,Leafminer
6,62,4,Bulb Mites,Leafminer
6,61,0,Bulb Mites,Leafminer
5.9,63,1,Bulb Mites,Leafminer
5.7,63,1,Bulb Mites,Leafminer
5.5,61,4,Bulb Mites,Leafminer
6.1,61,3,Bulb Mites,Leafminer
5.5,63,2,Bulb Mites,Leafminer
5.7,62,5,Bulb Mites,Leafminer
6,63,1,Bulb Mites,Leafminer
6.2,62,4,Bulb Mites,Leafminer
5.7,63,1,Bulb Mites,Leafminer
5.6,63,3,Bulb Mites,Leafminer
5.9,63,2,Bulb Mites,Leafminer
5.7,61,5,Bulb Mites,Leafminer
6.2,64,1,Bulb Mites,Leafminer
5.5,62,2,Bulb Mites,Leafminer
5.7,61,2,Bulb Mites,Leafminer
6,64,2,Bulb Mites,Leafminer
6.1,63,2,Bulb Mites,Leafminer
6,63,1,Bulb Mites,Leafminer
5.6,63,2,Bulb Mites,Leafminer
5.5,60,1,Bulb Mites,Leafminer
6.2,63,3,Bulb Mites,Leafminer
5.6,61,0,Bulb Mites,Leafminer
5.6,62,1,Bulb Mites,Leafminer
5.9,63,3,Bulb Mites,Leafminer
6.2,62,2,Bulb Mites,Leafminer
5.6,62,0,Bulb Mites,Leafminer
5.7,64,1,Bulb Mites,Leafminer
5.9,63,3,Bulb Mites,Leafminer
5.8,63,3,Bulb Mites,Leafminer
5.6,61,1,Bulb Mites,Leafminer
5.9,61,4,Bulb Mites,Leafminer
6.1,61,2,Bulb Mites,Leafminer
5.7,61,2,Bulb Mites,Leafminer
5.6,62,3,Bulb Mites,Leafminer
5.8,62,1,Bulb Mites,Leafminer
6.1,63,0,Bulb Mites,Leafminer
5.6,60,0,Bulb Mites,Leafminer
7.2,70,9,Thrips,Onion Maggot
6.6,68,8,Thrips,Onion Maggot
6.3,67,8,Thrips,Onion Maggot
6.8,68,8,Thrips,Onion Maggot
7.2,70,9,Thrips,Onion Maggot
7,70,9,Thrips,Onion Maggot
7.5,69,7,Thrips,Onion Maggot
6.6,67,8,Thrips,Onion Maggot
6.7,68,9,Thrips,Onion Maggot
6.4,66,7,Thrips,Onion Maggot
7,66,6,Thrips,Onion Maggot
6.7,68,8,Thrips,Onion Maggot
7.2,70,10,Thrips,Onion Maggot
6.6,65,7,Thrips,Onion Maggot
6.5,69,7,Thrips,Onion Maggot
7.5,67,7,Thrips,Onion Maggot
6.5,67,6,Thrips,Onion Maggot
6.5,67,8,Thrips,Onion Maggot
7.3,66,9,Thrips,Onion Maggot
6.8,69,9,Thrips,Onion Maggot
6.5,69,8,Thrips,Onion Maggot
7.1,65,10,Thrips,Onion Maggot
6.8,68,9,Thrips,Onion Maggot
7.2,66,8,Thrips,Onion Maggot
6.3,67,8,Thrips,Onion Maggot
6.5,67,6,Thrips,Onion Maggot
6.9,68,8,Thrips,Onion Maggot
7.2,67,9,Thrips,Onion Maggot
6.9,68,6,Thrips,Onion Maggot
6.6,68,7,Thrips,Onion Maggot
7.2,66,6,Thrips,Onion Maggot
6.9,70,8,Thrips,Onion Maggot
7.5,69,7,Thrips,Onion Maggot
7,67,7,Thrips,Onion Maggot
6.7,65,9,Thrips,Onion Maggot
6.9,66,10,Thrips,Onion Maggot
6.7,70,9,Thrips,Onion Maggot
6.7,66,9,Thrips,Onion Maggot
7.4,67,9,Thrips,Onion Maggot
6.8,65,10,Thrips,Onion Maggot
7,66,8,Thrips,Onion Maggot
7.3,65,9,Thrips,Onion Maggot
7,69,7,Thrips,Onion Maggot
7.3,70,8,Thrips,Onion Maggot
7.2,70,7,Thrips,Onion Maggot
7.1,69,6,Thrips,Onion Maggot
7.4,67,7,Thrips,Onion Maggot
7.2,68,6,Thrips,Onion Maggot
6.5,69,7,Thrips,Onion Maggot
6.5,70,10,Thrips,Onion Maggot
6.9,68,7,Thrips,Onion Maggot
7.4,65,9,Thrips,Onion Maggot
6.5,66,8,Thrips,Onion Maggot
7,70,6,Thrips,Onion Maggot
6.6,65,9,Thrips,Onion Maggot
6.7,67,9,Thrips,Onion Maggot
6.8,65,8,Thrips,Onion Maggot
6.7,69,6,Thrips,Onion Maggot
6.9,69,7,Thrips,Onion Maggot
6.4,68,9,Thrips,Onion Maggot
7.2,66,8,Thrips,Onion Maggot
6.6,67,6,Thrips,Onion Maggot
7.1,65,6,Thrips,Onion Maggot
6.8,68,8,Thrips,Onion Maggot
6.7,66,8,Thrips,Onion Maggot
6.3,65,7,Thrips,Onion Maggot
6.9,68,6,Thrips,Onion Maggot
7.2,68,7,Thrips,Onion Maggot
7.3,69,7,Thrips,Onion Maggot
6.8,69,8,Thrips,Onion Maggot
7.3,69,9,Thrips,Onion Maggot
7.5,66,9,Thrips,Onion Maggot
6.4,67,9,Thrips,Onion Maggot
6.6,69,7,Thrips,Onion Maggot
6.6,67,6,Thrips,Onion Maggot
6.9,68,8,Thrips,Onion Maggot
6.7,66,9,Thrips,Onion Maggot
6.7,67,9,Thrips,Onion Maggot
6.6,68,8,Thrips,Onion Maggot
6.7,66,6,Thrips,Onion Maggot
6.9,65,6,Thrips,Onion Maggot
6.4,69,7,Thrips,Onion Maggot
7,69,10,Thrips,Onion Maggot
7.1,67,6,Thrips,Onion Maggot
7.1,67,7,Thrips,Onion Maggot
6.5,68,6,Thrips,Onion Maggot
7,66,7,Thrips,Onion Maggot
6.7,66,9,Thrips,Onion Maggot
7.3,67,8,Thrips,Onion Maggot
6.5,66,7,Thrips,Onion Maggot
7.5,69,7,Thrips,Onion Maggot
6.9,69,8,Thrips,Onion Maggot
6.3,66,10,Thrips,Onion Maggot
6.5,66,8,Thrips,Onion Maggot
7.4,67,8,Thrips,Onion Maggot
6.6,66,8,Thrips,Onion Maggot
6.6,66,9,Thrips,Onion Maggot
6.4,67,7,Thrips,Onion Maggot
6.8,65,9,Thrips,Onion Maggot
6.4,70,10,Thrips,Onion Maggot
5.6,91,5,Cutworm,Flea Beetle
5.9,94,11,Cutworm,Flea Beetle
5.8,92,6,Cutworm,Flea Beetle
5.7,92,16,Cutworm,Flea Beetle
5.6,94,7,Cutworm,Flea Beetle
5.8,93,15,Cutworm,Flea Beetle
5.8,92,17,Cutworm,Flea Beetle
6,92,17,Cutworm,Flea Beetle
5.9,91,2,Cutworm,Flea Beetle
5.6,92,9,Cutworm,Flea Beetle
6.1,93,16,Cutworm,Flea Beetle
5.7,91,15,Cutworm,Flea Beetle
5.7,92,11,Cutworm,Flea Beetle
5.5,93,8,Cutworm,Flea Beetle
6.2,94,16,Cutworm,Flea Beetle
5.8,93,17,Cutworm,Flea Beetle
6.1,91,11,Cutworm,Flea Beetle
5.9,92,2,Cutworm,Flea Beetle
6,92,1,Cutworm,Flea Beetle
5.6,94,11,Cutworm,Flea Beetle
6.2,93,7,Cutworm,Flea Beetle
6.1,93,17,Cutworm,Flea Beetle
6.1,91,5,Cutworm,Flea Beetle
6,92,16,Cutworm,Flea Beetle
6,90,9,Cutworm,Flea Beetle
5.7,90,0,Cutworm,Flea Beetle
5.9,92,2,Cutworm,Flea Beetle
5.8,94,15,Cutworm,Flea Beetle
5.9,91,12,Cutworm,Flea Beetle
6.1,91,7,Cutworm,Flea Beetle
5.7,91,3,Cutworm,Flea Beetle
5.9,93,3,Cutworm,Flea Beetle
5.9,91,4,Cutworm,Flea Beetle
5.9,93,2,Cutworm,Flea Beetle
5.9,94,10,Cutworm,Flea Beetle
6.1,93,1,Cutworm,Flea Beetle
5.6,94,15,Cutworm,Flea Beetle
5.8,91,1,Cutworm,Flea Beetle
6,94,13,Cutworm,Flea Beetle
5.7,93,10,Cutworm,Flea Beetle
5.9,93,9,Cutworm,Flea Beetle
5.8,93,7,Cutworm,Flea Beetle
5.5,94,7,Cutworm,Flea Beetle
5.9,93,2,Cutworm,Flea Beetle
5.6,90,11,Cutworm,Flea Beetle
6.1,90,8,Cutworm,Flea Beetle
6,94,7,Cutworm,Flea Beetle
6,91,10,Cutworm,Flea Beetle
5.7,92,10,Cutworm,Flea Beetle
6.1,92,3,Cutworm,Flea Beetle
5.9,93,14,Cutworm,Flea Beetle
5.5,93,1,Cutworm,Flea Beetle
5.9,92,3,Cutworm,Flea Beetle
5.6,91,3,Cutworm,Flea Beetle
5.8,90,8,Cutworm,Flea Beetle
6.1,94,0,Cutworm,Flea Beetle
6.1,90,0,Cutworm,Flea Beetle
5.6,90,6,Cutworm,Flea Beetle
6.2,92,2,Cutworm,Flea Beetle
5.6,91,7,Cutworm,Flea Beetle
6.1,91,9,Cutworm,Flea Beetle
5.8,90,4,Cutworm,Flea Beetle
6.2,91,9,Cutworm,Flea Beetle
6,93,2,Cutworm,Flea Beetle
5.8,92,6,Cutworm,Flea Beetle
6,93,3,Cutworm,Flea Beetle
5.9,91,16,Cutworm,Flea Beetle
5.9,93,3,Cutworm,Flea Beetle
6.2,92,7,Cutworm,Flea Beetle
5.7,92,4,Cutworm,Flea Beetle
5.9,94,12,Cutworm,Flea Beetle
6,91,6,Cutworm,Flea Beetle
6,92,13,Cutworm,Flea Beetle
6.2,93,5,Cutworm,Flea Beetle
5.7,91,7,Cutworm,Flea Beetle
6,92,1,Cutworm,Flea Beetle
5.8,92,1,Cutworm,Flea Beetle
5.6,91,6,Cutworm,Flea Beetle
5.6,94,1,Cutworm,Flea Beetle
5.6,92,4,Cutworm,Flea Beetle
5.9,93,13,Cutworm,Flea Beetle
5.8,91,13,Cutworm,Flea Beetle
6.2,90,3,Cutworm,Flea Beetle
6.1,91,6,Cutworm,Flea Beetle
5.9,92,10,Cutworm,Flea Beetle
5.9,91,10,Cutworm,Flea Beetle
6,93,2,Cutworm,Flea Beetle
5.7,93,6,Cutworm,Flea Beetle
5.8,91,2,Cutworm,Flea Beetle
5.7,91,10,Cutworm,Flea Beetle
5.7,90,6,Cutworm,Flea Beetle
5.5,93,1,Cutworm,Flea Beetle
6.1,92,17,Cutworm,Flea Beetle
6.1,90,15,Cutworm,Flea Beetle
6,93,16,Cutworm,Flea Beetle
6.1,92,1,Cutworm,Flea Beetle
5.5,91,10,Cutworm,Flea Beetle
5.9,90,9,Cutworm,Flea Beetle
5.8,91,5,Cutworm,Flea Beetle
6,90,5,Cutworm,Flea Beetle
6.4,99,32,Aphids,Cabbage Worm
6.4,95,28,Aphids,Cabbage Worm
6.7,96,31,Aphids,Cabbage Worm
6.7,98,35,Aphids,Cabbage Worm
6.5,97,23,Aphids,Cabbage Worm
6.3,98,31,Aphids,Cabbage Worm
6.3,99,34,Aphids,Cabbage Worm
6.8,100,18,Aphids,Cabbage Worm
6.7,96,25,Aphids,Cabbage Worm
6.4,96,32,Aphids,Cabbage Worm
6.9,97,21,Aphids,Cabbage Worm
6.7,99,25,Aphids,Cabbage Worm
6.6,100,18,Aphids,Cabbage Worm
6.7,99,19,Aphids,Cabbage Worm
6.6,96,19,Aphids,Cabbage Worm
6.3,95,34,Aphids,Cabbage Worm
6.8,97,32,Aphids,Cabbage Worm
6.9,97,28,Aphids,Cabbage Worm
6.8,98,29,Aphids,Cabbage Worm
6.8,96,29,Aphids,Cabbage Worm
6.4,98,30,Aphids,Cabbage Worm
6.5,98,26,Aphids,Cabbage Worm
6.5,97,19,Aphids,Cabbage Worm
6.6,100,23,Aphids,Cabbage Worm
6.5,97,34,Aphids,Cabbage Worm
6.8,98,31,Aphids,Cabbage Worm
6.6,96,22,Aphids,Cabbage Worm
6.9,99,28,Aphids,Cabbage Worm
6.7,99,30,Aphids,Cabbage Worm
6.7,98,18,Aphids,Cabbage Worm
6.8,97,34,Aphids,Cabbage Worm
