SoilPh,RelativeHumidity,SoilTemperature,Fruit
7.4,92,39,Plum
6.7,94,31,Plum
6.4,94,54,Plum
7.3,93,39,Plum
6.6,91,42,Plum
7.5,92,35,Plum
8.4,90,63,Plum
7.3,93,48,Plum
7.6,93,60,Plum
7.7,91,32,Plum
6.7,94,29,Plum
6.9,95,50,Plum
8.5,94,59,Plum
8.2,95,36,Plum
7.2,90,36,Plum
8.1,91,28,Plum
7.2,94,64,Plum
7.6,94,36,Plum
7,91,32,Plum
6.4,91,51,Plum
6.2,91,58,Plum
7.7,91,53,Plum
7,95,56,Plum
6.4,91,56,Plum
8.8,94,29,Plum
7.9,93,30,Plum
6,93,36,Plum
6.4,94,50,Plum
8.3,94,47,Plum
6.6,93,27,Plum
6.8,91,32,Plum
7.5,91,29,Plum
6.1,95,49,Plum
8.2,93,64,Plum
8.7,90,64,Plum
8.4,94,32,Plum
6.5,90,39,Plum
7.7,91,46,Plum
8.5,90,30,Plum
8.5,94,52,Plum
7.5,93,53,Plum
8.2,92,39,Plum
7.5,94,58,Plum
8.6,94,41,Plum
8.6,92,39,Plum
6.4,90,39,Plum
6.1,94,64,Plum
8.3,94,52,Plum
7.9,92,63,Plum
7.9,95,54,Plum
8.2,91,59,Plum
7.8,92,61,Plum
6.7,95,42,Plum
8.5,90,55,Plum
7.1,94,25,Plum
8.6,92,35,Plum
8.5,93,55,Plum
8.4,95,63,Plum
6.1,92,62,Plum
7.2,92,45,Plum
6.6,94,36,Plum
6.1,91,52,Plum
6.9,91,29,Plum
7.9,95,29,Plum
6.4,91,57,Plum
8.5,92,46,Plum
6.3,90,33,Plum
7.1,95,48,Plum
6.1,94,42,Plum
6.2,92,29,Plum
6.5,92,33,Plum
7.6,93,26,Plum
6.3,94,47,Plum
6.7,91,33,Plum
7.4,91,42,Plum
8,94,57,Plum
8.2,94,64,Plum
6.3,92,48,Plum
8.5,94,41,Plum
7.5,94,45,Plum
8.7,91,31,Plum
7.5,93,26,Plum
7.1,90,35,Plum
7.7,92,55,Plum
7.9,92,54,Plum
8.3,95,32,Plum
6.2,91,27,Plum
8.3,91,61,Plum
7.7,91,25,Plum
8.8,91,62,Plum
8.1,93,57,Plum
7.9,95,61,Plum
6.9,94,58,Plum
8.1,90,33,Plum
6.5,90,55,Plum
6.3,91,27,Plum
6.2,92,53,Plum
7.3,95,61,Plum
7.9,95,39,Plum
8,92,59,Plum
8.3,93,54,Plum
8.6,91,38,Plum
7.3,92,31,Plum
7.5,91,40,Plum
6.1,94,30,Plum
8.6,91,31,Plum
8,93,39,Plum
8.8,92,44,Plum
6.5,93,32,Plum
8.5,94,63,Plum
8.4,90,55,Plum
8.4,95,39,Plum
6,94,31,Plum
6.1,91,37,Plum
7.6,92,33,Plum
7.6,92,44,Plum
6.2,93,38,Plum
6.5,94,48,Plum
8,92,63,Plum
6.3,92,39,Plum
8.2,90,27,Plum
7.4,90,37,Plum
6.5,90,44,Plum
6.9,91,32,Plum
7.2,91,38,Plum
8.6,90,51,Plum
7.7,94,55,Plum
8.8,92,41,Plum
6.4,94,54,Plum
8.5,92,29,Plum
8.1,92,48,Plum
7,94,28,Plum
6.9,91,48,Plum
7.7,93,30,Plum
6,91,34,Plum
6.7,95,40,Plum
6.8,91,52,Plum
8.3,92,34,Plum
7.6,93,50,Plum
6.6,93,49,Plum
8.7,94,29,Plum
7.3,92,29,Plum
8.6,92,57,Plum
6.1,92,31,Plum
7.5,95,43,Plum
7.8,94,59,Plum
6.1,91,60,Plum
8.8,94,35,Plum
8.1,92,57,Plum
8.5,93,27,Plum
8.3,90,30,Plum
8,93,29,Plum
8.5,92,31,Plum
7.4,95,30,Plum
8.6,92,63,Plum
7.1,94,53,Plum
7.8,91,39,Plum
8.4,94,43,Plum
7.8,91,58,Plum
8.8,92,63,Plum
8.6,92,28,Plum
8.3,91,58,Plum
8.4,92,34,Plum
6.4,94,50,Plum
8.3,93,44,Plum
8.2,94,25,Plum
6.6,90,45,Plum
7,91,33,Plum
7.7,91,49,Plum
6.6,90,48,Plum
6.5,91,60,Plum
6,92,62,Plum
6.8,91,36,Plum
7.9,93,40,Plum
6.6,95,32,Plum
7.4,94,37,Plum
8.2,93,35,Plum
7.3,92,27,Plum
8.2,93,36,Plum
8.6,92,57,Plum
7.8,93,62,Plum
6.1,91,28,Plum
6.7,93,52,Plum
7.7,94,49,Plum
7.9,91,32,Plum
8.4,92,46,Plum
7.4,90,63,Plum
7.8,93,47,Plum
8.1,95,42,Plum
8.6,92,55,Plum
6.4,93,26,Plum
6.7,92,41,Plum
8,92,54,Plum
7.1,92,35,Plum
6.5,90,36,Plum
7.8,92,65,Plum
6.7,95,55,Plum
8.7,94,33,Plum
7.4,91,47,Plum
8.4,90,30,Plum
7.6,92,35,Plum
7.2,92,55,Plum
6.8,93,36,Plum
7.3,94,42,Plum
8.4,93,58,Plum
6.2,92,64,Plum
7.9,93,65,Plum
6.7,93,54,Plum
6.3,90,52,Plum
8.5,92,43,Plum
8.8,92,33,Plum
8.3,94,38,Plum
6.9,93,34,Plum
6.2,92,47,Plum
8.6,93,62,Plum
6.7,95,31,Plum
7.6,93,42,Plum
8.2,94,43,Plum
7.3,92,48,Plum
7,90,62,Plum
6.8,94,26,Plum
7,91,41,Plum
7,92,42,Plum
8.6,91,32,Plum
8.1,95,60,Plum
7.8,91,49,Plum
7,92,54,Plum
8.3,92,46,Plum
6.6,94,53,Plum
7.1,91,28,Plum
7.2,91,40,Plum
6.2,93,50,Plum
8.7,91,44,Plum
6.9,92,34,Plum
7.2,94,40,Plum
6.3,92,32,Plum
6.1,95,52,Plum
7.6,92,25,Plum
8.8,94,32,Plum
6.5,92,35,Plum
8,95,35,Plum
6.4,94,57,Plum
6.9,91,43,Plum
7.2,94,40,Plum
6,92,50,Plum
7.3,93,44,Plum
8.6,95,41,Plum
7.5,91,34,Plum
6.5,91,65,Plum
8.5,93,52,Plum
7.1,94,34,Plum
7.9,93,62,Plum
8.6,94,49,Plum
6,93,34,Plum
7.1,92,60,Plum
8.2,93,51,Plum
8.5,91,50,Plum
8.6,93,34,Plum
8,92,42,Plum
7.8,93,28,Plum
8.3,94,44,Plum
7.8,94,34,Plum
7.3,91,42,Plum
8,92,64,Plum
7.3,95,53,Plum
6.6,91,56,Plum
7.8,94,59,Plum
6.9,91,58,Plum
7.2,90,29,Plum
6.9,91,64,Plum
7,91,28,Plum
8.4,94,61,Plum
6.9,92,29,Plum
7.8,92,29,Plum
8.6,90,62,Plum
8.3,95,28,Plum
6.8,92,44,Plum
6.6,95,38,Plum
7.4,91,57,Plum
8.1,93,50,Plum
8.2,92,54,Plum
6.5,94,35,Plum
6.9,93,41,Plum
7.9,92,28,Plum
6.6,95,60,Plum
7.1,92,33,Plum
6.1,91,27,Plum
6.5,94,39,Plum
8.1,90,45,Plum
7.8,93,47,Plum
8,94,48,Plum
7.7,91,51,Plum
6.2,95,40,Plum
6.4,95,26,Plum
6.4,93,40,Plum
7.9,94,34,Plum
6.9,94,47,Plum
8.5,91,54,Plum
6.3,92,49,Plum
7.6,94,46,Plum
6.1,93,27,Plum
7.1,94,55,Plum
8,92,54,Plum
6.4,95,25,Plum
8.2,95,60,Plum
7.2,91,44,Plum
6.2,94,48,Plum
6.5,94,62,Plum
7.8,91,25,Plum
8.3,94,51,Plum
6.5,94,41,Plum
8.6,92,44,Plum
7.4,93,41,Plum
7.9,91,57,Plum
7.9,93,41,Plum
6,90,62,Plum
6.5,94,48,Plum
7.7,92,38,Plum
6.5,93,28,Plum
8,92,64,Plum
7.3,90,65,Plum
6.5,90,37,Plum
7.9,94,64,Plum
6.3,92,51,Plum
7.2,92,26,Plum
7.2,93,41,Plum
7.3,95,45,Plum
8.8,91,37,Plum
6.7,92,26,Plum
8.8,90,44,Plum
8.6,92,58,Plum
6.6,94,52,Plum
7.9,93,49,Plum
6.7,93,30,Plum
7.4,95,51,Plum
6.9,92,35,Plum
8.3,93,34,Plum
6.7,95,52,Plum
8.4,93,30,Plum
6.9,91,61,Plum
8.1,94,54,Plum
7,91,63,Plum
6.5,93,43,Plum
8,95,57,Plum
7.4,91,56,Plum
6.5,93,56,Plum
6.8,95,41,Plum
6.7,94,59,Plum
8.4,94,55,Plum
8.6,91,33,Plum
7,94,51,Plum
8.5,93,31,Plum
8.1,93,47,Plum
6.1,90,55,Plum
6.9,92,27,Plum
8,93,54,Plum
8.5,91,51,Plum
7.8,92,55,Plum
6.4,94,36,Plum
7.1,94,34,Plum
7.2,90,46,Plum
6.9,95,42,Plum
7.8,91,36,Plum
6.4,94,53,Plum
7.5,94,27,Plum
8.6,92,39,Plum
8.7,91,32,Plum
6.6,95,32,Plum
6,90,52,Plum
6.8,93,48,Plum
8.5,94,26,Plum
7.8,94,29,Plum
7,94,43,Plum
8.2,94,59,Plum
8.3,92,34,Plum
6.7,91,42,Plum
6.4,75,29,Pumpkin
6.4,75,20,Pumpkin
6.4,72,31,Pumpkin
6.4,74,34,Pumpkin
6.4,71,22,Pumpkin
6.1,74,19,Pumpkin
6.4,73,34,Pumpkin
6.4,75,26,Pumpkin
6,71,34,Pumpkin
6.4,70,29,Pumpkin
6.4,74,24,Pumpkin
6.1,72,31,Pumpkin
6.4,71,27,Pumpkin
6.1,73,21,Pumpkin
6.2,72,26,Pumpkin
6.1,70,18,Pumpkin
6.2,71,26,Pumpkin
6.3,73,18,Pumpkin
6.3,70,19,Pumpkin
6.3,72,32,Pumpkin
6.2,72,29,Pumpkin
6,73,31,Pumpkin
6.4,70,32,Pumpkin
6.4,71,19,Pumpkin
6.1,73,34,Pumpkin
6,74,27,Pumpkin
6.3,71,25,Pumpkin
6.3,74,24,Pumpkin
6.3,73,19,Pumpkin
6.4,74,34,Pumpkin
6.1,71,26,Pumpkin
6.1,73,27,Pumpkin
6.3,71,18,Pumpkin
6.4,73,25,Pumpkin
6.1,74,21,Pumpkin
6.3,70,29,Pumpkin
6.4,72,22,Pumpkin
6.3,71,30,Pumpkin
6.3,71,18,Pumpkin
6,73,27,Pumpkin
6.1,74,28,Pumpkin
6.4,74,33,Pumpkin
6.3,73,30,Pumpkin
6.4,70,21,Pumpkin
6.5,72,28,Pumpkin
6.5,71,27,Pumpkin
6.4,74,31,Pumpkin
6.1,74,19,Pumpkin
6,73,18,Pumpkin
6.1,75,24,Pumpkin
6.3,74,21,Pumpkin
6.3,72,22,Pumpkin
6.3,71,32,Pumpkin
6.1,71,19,Pumpkin
6,71,27,Pumpkin
6.3,73,29,Pumpkin
6.3,73,19,Pumpkin
6.2,72,27,Pumpkin
6,71,20,Pumpkin
6.2,74,32,Pumpkin
6.3,75,35,Pumpkin
6.2,73,20,Pumpkin
6,75,29,Pumpkin
6,72,30,Pumpkin
6,71,32,Pumpkin
6.3,75,19,Pumpkin
6,73,29,Pumpkin
6.2,72,25,Pumpkin
6.5,71,19,Pumpkin
6.1,71,23,Pumpkin
6.4,72,22,Pumpkin
6.1,75,33,Pumpkin
6.2,70,18,Pumpkin
6.3,71,26,Pumpkin
6.3,74,33,Pumpkin
6.4,74,19,Pumpkin
6.4,71,24,Pumpkin
6.4,70,26,Pumpkin
6.5,71,32,Pumpkin
6.2,70,22,Pumpkin
6.5,70,34,Pumpkin
6.1,74,24,Pumpkin
6.4,71,29,Pumpkin
6.2,73,19,Pumpkin
6.4,74,32,Pumpkin
6.2,73,33,Pumpkin
6.4,72,29,Pumpkin
6.3,72,21,Pumpkin
6.1,74,31,Pumpkin
6.3,71,34,Pumpkin
6.2,72,28,Pumpkin
6.4,74,22,Pumpkin
6.2,74,32,Pumpkin
6,73,28,Pumpkin
6.5,73,21,Pumpkin
6.1,75,28,Pumpkin
6.3,73,27,Pumpkin
6.1,70,35,Pumpkin
6,71,27,Pumpkin
6.1,70,26,Pumpkin
6.4,75,23,Pumpkin
6,72,22,Pumpkin
6.5,72,31,Pumpkin
6.1,73,20,Pumpkin
6.1,73,24,Pumpkin
6.3,73,30,Pumpkin
6.1,74,21,Pumpkin
6.4,74,19,Pumpkin
6,72,21,Pumpkin
6.4,74,20,Pumpkin
6.3,71,24,Pumpkin
6.1,73,32,Pumpkin
6,73,32,Pumpkin
6.4,71,30,Pumpkin
6.1,74,31,Pumpkin
6.3,71,24,Pumpkin
6.1,74,25,Pumpkin
6.5,73,33,Pumpkin
6.4,72,20,Pumpkin
6.1,71,23,Pumpkin
6.1,74,31,Pumpkin
6.1,74,23,Pumpkin
6.1,74,22,Pumpkin
6.3,74,31,Pumpkin
6.4,73,27,Pumpkin
6.2,71,29,Pumpkin
6.4,72,31,Pumpkin
6.4,71,20,Pumpkin
6.5,72,32,Pumpkin
6.3,74,20,Pumpkin
6,73,23,Pumpkin
6.1,74,31,Pumpkin
6.5,74,32,Pumpkin
6.1,70,30,Pumpkin
6.1,72,30,Pumpkin
6.3,73,20,Pumpkin
6.1,72,31,Pumpkin
6.1,73,23,Pumpkin
6.4,72,20,Pumpkin
6.2,75,33,Pumpkin
6.3,74,34,Pumpkin
6.4,71,24,Pumpkin
6.4,71,27,Pumpkin
6,74,27,Pumpkin
6.5,73,21,Pumpkin
6.2,72,25,Pumpkin
6.5,73,27,Pumpkin
6.4,73,24,Pumpkin
6.4,73,29,Pumpkin
6.3,72,27,Pumpkin
6.1,74,31,Pumpkin
6,74,33,Pumpkin
6.2,73,22,Pumpkin
6.3,71,28,Pumpkin
6.2,71,34,Pumpkin
6.1,73,31,Pumpkin
6.2,70,28,Pumpkin
6.1,70,26,Pumpkin
6.3,75,28,Pumpkin
6.5,73,24,Pumpkin
6,70,26,Pumpkin
6.4,74,19,Pumpkin
6.4,74,23,Pumpkin
6.2,73,31,Pumpkin
6.4,71,20,Pumpkin
6.5,75,21,Pumpkin
6.1,73,30,Pumpkin
6,74,24,Pumpkin
6.2,74,31,Pumpkin
6.5,70,22,Pumpkin
6.4,73,25,Pumpkin
6.4,73,31,Pumpkin
6.5,75,25,Pumpkin
6.3,72,29,Pumpkin
6.4,71,23,Pumpkin
6.2,72,30,Pumpkin
6,71,34,Pumpkin
6.4,72,20,Pumpkin
6.5,72,32,Pumpkin
6.1,73,25,Pumpkin
6,73,23,Pumpkin
6.2,72,22,Pumpkin
6.3,71,26,Pumpkin
6.2,71,32,Pumpkin
6.5,74,27,Pumpkin
6.1,73,26,Pumpkin
6.2,74,23,Pumpkin
6.3,72,29,Pumpkin
6,72,18,Pumpkin
6.1,70,28,Pumpkin
6.1,72,23,Pumpkin
6.3,73,21,Pumpkin
6.4,74,35,Pumpkin
6.1,74,32,Pumpkin
6.4,72,32,Pumpkin
6.2,71,30,Pumpkin
6,74,27,Pumpkin
6.4,73,31,Pumpkin
6.4,72,31,Pumpkin
6.2,75,19,Pumpkin
6.2,72,32,Pumpkin
6,74,20,Pumpkin
6.1,70,30,Pumpkin
6,74,33,Pumpkin
6.4,70,24,Pumpkin
6.1,74,18,Pumpkin
6,74,26,Pumpkin
6.3,72,18,Pumpkin
6,74,25,Pumpkin
6.3,70,26,Pumpkin
6.3,75,21,Pumpkin
6,70,22,Pumpkin
6,73,28,Pumpkin
6.1,71,26,Pumpkin
6.4,71,21,Pumpkin
6.4,72,19,Pumpkin
6.4,72,26,Pumpkin
6.5,74,29,Pumpkin
6.3,72,33,Pumpkin
6.2,73,29,Pumpkin
6.1,73,28,Pumpkin
6.3,72,34,Pumpkin
6.1,71,24,Pumpkin
6.1,75,32,Pumpkin
6.5,75,27,Pumpkin
6.2,70,22,Pumpkin
6.4,74,22,Pumpkin
6.2,74,33,Pumpkin
6.4,73,34,Pumpkin
6.2,75,34,Pumpkin
6.1,72,19,Pumpkin
6.2,70,34,Pumpkin
6.2,70,19,Pumpkin
6,75,27,Pumpkin
6.5,70,32,Pumpkin
6.3,72,32,Pumpkin
6.4,71,29,Pumpkin
6.1,73,28,Pumpkin
6.1,72,20,Pumpkin
6.4,73,24,Pumpkin
6.1,74,34,Pumpkin
6.2,75,34,Pumpkin
6.4,75,31,Pumpkin
6,71,30,Pumpkin
6.2,73,19,Pumpkin
6.2,74,34,Pumpkin
6.4,71,27,Pumpkin
6.3,75,19,Pumpkin
6.4,72,31,Pumpkin
6.5,70,31,Pumpkin
6.2,72,29,Pumpkin
6.4,75,22,Pumpkin
6.5,75,18,Pumpkin
6.4,71,25,Pumpkin
6.2,72,28,Pumpkin
6.4,74,19,Pumpkin
6.3,74,33,Pumpkin
6,75,30,Pumpkin
6.3,74,18,Pumpkin
6.4,74,25,Pumpkin
6.5,71,23,Pumpkin
6.3,74,35,Pumpkin
6.4,70,19,Pumpkin
6.4,72,34,Pumpkin
6.3,75,25,Pumpkin
6.2,73,35,Pumpkin
6.4,70,32,Pumpkin
6.5,72,21,Pumpkin
6.1,74,32,Pumpkin
6.5,71,23,Pumpkin
6.3,75,20,Pumpkin
6.1,71,21,Pumpkin
6.4,72,32,Pumpkin
6.4,75,24,Pumpkin
6.2,73,30,Pumpkin
6.2,72,20,Pumpkin
6.1,71,27,Pumpkin
6.4,75,24,Pumpkin
6.2,75,27,Pumpkin
6.3,72,19,Pumpkin
6.2,72,33,Pumpkin
6.4,73,22,Pumpkin
6.3,74,28,Pumpkin
6.3,74,24,Pumpkin
6.5,75,26,Pumpkin
6.4,70,26,Pumpkin
6.1,72,31,Pumpkin
6,72,25,Pumpkin
6.1,70,21,Pumpkin
6.4,71,20,Pumpkin
6.5,73,29,Pumpkin
6.1,75,26,Pumpkin
6.1,75,30,Pumpkin
6.5,73,21,Pumpkin
6.1,74,18,Pumpkin
6.2,72,22,Pumpkin
6.3,73,32,Pumpkin
6.4,71,31,Pumpkin
6.3,73,28,Pumpkin
6.3,74,27,Pumpkin
6.5,74,30,Pumpkin
6.3,75,26,Pumpkin
6.3,71,33,Pumpkin
6.5,73,27,Pumpkin
6.1,71,26,Pumpkin
6.2,71,24,Pumpkin
6,70,32,Pumpkin
6,72,34,Pumpkin
6.4,74,33,Pumpkin
6.1,75,21,Pumpkin
6.4,72,29,Pumpkin
6.3,73,32,Pumpkin
6.2,70,19,Pumpkin
6.2,73,19,Pumpkin
6.1,70,33,Pumpkin
6,72,30,Pumpkin
6.4,74,35,Pumpkin
6.4,70,28,Pumpkin
6.3,71,33,Pumpkin
6.2,73,34,Pumpkin
6.5,73,34,Pumpkin
6.2,72,33,Pumpkin
6.1,71,23,Pumpkin
6.2,72,18,Pumpkin
6.4,74,28,Pumpkin
6.2,73,23,Pumpkin
6.3,73,19,Pumpkin
6.1,72,35,Pumpkin
6.5,71,32,Pumpkin
6.5,71,24,Pumpkin
6.3,74,23,Pumpkin
6.3,74,26,Pumpkin
6.1,72,28,Pumpkin
6.5,74,29,Pumpkin
6.4,74,35,Pumpkin
6.1,72,29,Pumpkin
6.1,73,34,Pumpkin
6.5,71,27,Pumpkin
6.3,73,20,Pumpkin
6.4,75,25,Pumpkin
6.2,73,25,Pumpkin
6.2,74,28,Pumpkin
6.2,70,20,Pumpkin
6.5,73,20,Pumpkin
6.3,75,28,Pumpkin
6.2,70,31,Pumpkin
6.2,71,21,Pumpkin
6.5,72,22,Pumpkin
6.2,72,31,Pumpkin
6.1,73,32,Pumpkin
6.3,73,22,Pumpkin
6.4,73,30,Pumpkin
6.1,74,25,Pumpkin
6.4,75,32,Pumpkin
6.3,72,33,Pumpkin
6.2,70,24,Pumpkin
6.4,71,31,Pumpkin
6.4,75,27,Pumpkin
6.4,72,20,Pumpkin
6.1,74,35,Pumpkin
6.2,72,21,Pumpkin
6.4,75,31,Pumpkin
6.1,72,34,Pumpkin
6,71,24,Pumpkin
6.1,74,29,Pumpkin
6,72,18,Pumpkin
6,73,20,Pumpkin
6.1,72,22,Pumpkin
6.5,71,21,Pumpkin
6.2,70,33,Pumpkin
6.4,70,22,Pumpkin
6.3,74,30,Pumpkin
6.3,71,23,Pumpkin
6.4,74,34,Pumpkin
6.3,74,25,Pumpkin
6.5,71,24,Pumpkin
6.2,75,20,Pumpkin
6.4,74,21,Pumpkin
6.2,75,33,Pumpkin
6.2,71,33,Pumpkin
6.3,73,20,Pumpkin
6,71,35,Pumpkin
6.1,71,26,Pumpkin
6.1,72,21,Pumpkin
6.1,73,32,Pumpkin
6.4,75,19,Pumpkin
6.3,73,20,Pumpkin
6.3,75,27,Pumpkin
6.4,73,27,Pumpkin
6.4,73,29,Pumpkin
6,74,27,Pumpkin
6.1,74,24,Pumpkin
6.5,72,32,Pumpkin
6.1,74,27,Pumpkin
6.4,75,33,Pumpkin
6.2,72,26,Pumpkin
6,74,29,Pumpkin
6.4,71,23,Pumpkin
6.4,74,31,Pumpkin
6.2,74,34,Pumpkin
6.4,72,29,Pumpkin
6.1,74,32,Pumpkin
6.4,71,22,Pumpkin
6,72,19,Pumpkin
6.4,70,18,Pumpkin
6,73,28,Pumpkin
6.4,72,19,Pumpkin
6.5,70,22,Pumpkin
6.4,72,20,Pumpkin
6,71,27,Pumpkin
6.1,72,19,Pumpkin
6,71,24,Pumpkin
6.2,72,34,Pumpkin
6,72,33,Pumpkin
6,73,26,Pumpkin
6,73,34,Pumpkin
6.1,71,27,Pumpkin
6.3,70,30,Pumpkin
6.3,74,25,Pumpkin
6.1,70,23,Pumpkin
6.5,74,33,Pumpkin
6.1,72,33,Pumpkin
6.2,75,27,Pumpkin
6.2,72,20,Pumpkin
6.2,73,34,Pumpkin
6.3,74,18,Pumpkin
6.1,71,33,Pumpkin
6.4,73,27,Pumpkin
6,75,24,Pumpkin
6.2,72,24,Pumpkin
6.2,72,29,Pumpkin
6.3,71,27,Pumpkin
6.2,72,27,Pumpkin
6.3,70,23,Pumpkin
6.2,73,20,Pumpkin
6.5,73,29,Pumpkin
6.3,75,34,Pumpkin
6.1,71,24,Pumpkin
6.4,74,32,Pumpkin
6.4,71,33,Pumpkin
6.4,74,28,Pumpkin
6,73,32,Pumpkin
6.1,70,31,Pumpkin
6.4,73,33,Pumpkin
6.3,71,25,Pumpkin
6.1,73,26,Pumpkin
6.4,72,34,Pumpkin
6,71,30,Pumpkin
6.2,71,28,Pumpkin
6.3,73,32,Pumpkin
6.3,74,22,Pumpkin
6.4,72,25,Pumpkin
6,73,21,Pumpkin
6.5,72,27,Pumpkin
6.1,73,30,Pumpkin
6.2,72,33,Pumpkin
6.4,71,27,Pumpkin
6.4,71,25,Pumpkin
6.5,72,30,Pumpkin
6.3,75,35,Pumpkin
6.4,71,21,Pumpkin
6.4,72,19,Pumpkin
6.2,74,32,Pumpkin
6,75,32,Pumpkin
6.1,71,28,Pumpkin
6.1,73,25,Pumpkin
6.3,73,18,Pumpkin
6.3,72,24,Pumpkin
6.1,75,27,Pumpkin
6.3,71,26,Pumpkin
6.3,74,26,Pumpkin
6.3,74,25,Pumpkin
6.2,74,21,Pumpkin
6.3,72,28,Pumpkin
6,71,26,Pumpkin
6.3,74,21,Pumpkin
6.5,75,25,Pumpkin
6.3,75,24,Pumpkin
6.1,74,35,Pumpkin
6.4,74,20,Pumpkin
6.1,75,20,Pumpkin
6.4,73,19,Pumpkin
6.4,73,33,Pumpkin
6.3,72,33,Pumpkin
6.5,72,27,Pumpkin
6.1,74,31,Pumpkin
6.4,73,20,Pumpkin
6.4,71,32,Pumpkin
6.2,71,28,Pumpkin
6.2,71,34,Pumpkin
6.4,75,26,Pumpkin
6,70,33,Pumpkin
6.3,73,29,Pumpkin
6.5,71,24,Pumpkin
6.4,74,18,Pumpkin
6.2,72,21,Pumpkin
6.4,72,33,Pumpkin
6.5,71,33,Pumpkin
6.3,74,33,Pumpkin
6.4,71,20,Pumpkin
6.8,76,14,Raspberry
5.8,87,12,Raspberry
5.7,87,20,Raspberry
5.6,79,15,Raspberry
7.4,90,10,Raspberry
6.1,79,15,Raspberry
5.8,77,12,Raspberry
6.6,89,19,Raspberry
6.2,81,15,Raspberry
6.2,87,22,Raspberry
6,79,20,Raspberry
6.6,81,16,Raspberry
5.9,82,22,Raspberry
5.6,79,19,Raspberry
7.3,84,10,Raspberry
6.6,84,17,Raspberry
5.6,79,23,Raspberry
7.5,77,15,Raspberry
7.1,89,21,Raspberry
6.8,76,12,Raspberry
6,86,13,Raspberry
6.8,87,18,Raspberry
5.6,79,19,Raspberry
5.6,78,23,Raspberry
7.5,85,24,Raspberry
7.5,84,22,Raspberry
5.8,90,10,Raspberry
6.5,76,24,Raspberry
6.8,76,15,Raspberry
6.7,88,20,Raspberry
6.1,82,17,Raspberry
5.9,80,17,Raspberry
6.6,89,21,Raspberry
7,76,15,Raspberry
6.6,90,20,Raspberry
6,89,15,Raspberry
5.7,83,18,Raspberry
5.6,77,22,Raspberry
6.6,78,23,Raspberry
7.3,75,13,Raspberry
6.4,75,20,Raspberry
5.7,85,25,Raspberry
5.6,84,25,Raspberry
7.2,79,23,Raspberry
6.4,79,11,Raspberry
6,78,17,Raspberry
5.9,78,24,Raspberry
7.2,86,13,Raspberry
7.3,82,10,Raspberry
7.2,79,22,Raspberry
6,80,21,Raspberry
5.9,82,15,Raspberry
5.6,75,12,Raspberry
5.6,78,19,Raspberry
6.2,79,21,Raspberry
5.7,81,11,Raspberry
7,83,21,Raspberry
7.2,82,19,Raspberry
7.4,79,10,Raspberry
6.8,77,17,Raspberry
6.2,82,20,Raspberry
7.2,79,18,Raspberry
5.8,81,13,Raspberry
6.7,88,13,Raspberry
5.6,88,19,Raspberry
6.8,84,19,Raspberry
6.9,76,23,Raspberry
6.1,82,10,Raspberry
6.6,81,15,Raspberry
7.4,75,17,Raspberry
5.9,79,12,Raspberry
7.3,88,14,Raspberry
6.8,83,24,Raspberry
7,86,15,Raspberry
6.2,90,18,Raspberry
6.2,87,17,Raspberry
6.9,75,14,Raspberry
5.9,77,20,Raspberry
6.9,84,22,Raspberry
6.2,84,14,Raspberry
6,88,22,Raspberry
7.1,89,12,Raspberry
6.5,88,21,Raspberry
6.1,86,15,Raspberry
6.8,82,13,Raspberry
6.5,79,20,Raspberry
7.5,76,11,Raspberry
6.1,78,11,Raspberry
6,79,21,Raspberry
7.4,90,23,Raspberry
6.7,86,24,Raspberry
6.4,75,19,Raspberry
6.5,79,23,Raspberry
6.2,79,12,Raspberry
7.1,86,19,Raspberry
6.1,79,24,Raspberry
6.4,83,16,Raspberry
5.9,76,15,Raspberry
7,88,25,Raspberry
5.9,80,10,Raspberry
6.7,87,19,Raspberry
7.4,81,23,Raspberry
7.1,85,21,Raspberry
7.3,85,13,Raspberry
7.1,79,25,Raspberry
7.1,89,20,Raspberry
6.8,86,17,Raspberry
7.2,77,13,Raspberry
6.3,76,20,Raspberry
6.8,84,24,Raspberry
6.1,87,17,Raspberry
5.9,87,11,Raspberry
6.4,78,18,Raspberry
7.1,77,22,Raspberry
5.6,78,22,Raspberry
7.5,79,20,Raspberry
6.5,83,14,Raspberry
6.1,78,11,Raspberry
5.5,88,24,Raspberry
5.8,86,17,Raspberry
7.5,78,13,Raspberry
5.6,83,21,Raspberry
6.1,76,25,Raspberry
7.1,75,20,Raspberry
7.3,87,21,Raspberry
6.6,89,12,Raspberry
7,80,11,Raspberry
6.3,76,24,Raspberry
6,89,12,Raspberry
7.2,87,13,Raspberry
7.2,80,24,Raspberry
6.9,76,18,Raspberry
5.6,88,21,Raspberry
6.7,83,14,Raspberry
7.2,90,19,Raspberry
5.6,89,16,Raspberry
6.1,85,16,Raspberry
6.8,86,22,Raspberry
6.8,83,23,Raspberry
5.6,79,13,Raspberry
7.2,87,15,Raspberry
6.7,90,15,Raspberry
6.7,87,24,Raspberry
7.5,83,10,Raspberry
6.7,89,12,Raspberry
7.4,77,14,Raspberry
7.5,79,23,Raspberry
6.1,87,23,Raspberry
7,83,21,Raspberry
6.1,77,23,Raspberry
6.7,87,18,Raspberry
5.9,76,16,Raspberry
7.2,77,13,Raspberry
6.3,77,12,Raspberry
6.4,80,25,Raspberry
