Id,SoilPh,RelativeHumidity,SoilTemperature,Vegetable
4380,6.3,65,18,Pea
4381,6.7,65,14,Pea
4382,6.7,65,20,Pea
4383,6.1,64,20,Pea
4384,6.1,65,14,Pea
4385,7.1,61,13,Pea
4386,6.6,63,18,Pea
4387,6.3,62,20,Pea
4388,7.3,62,15,Pea
4389,6.5,64,13,Pea
4390,6.3,62,14,Pea
4391,6.7,63,15,Pea
4392,6.8,64,17,Pea
4393,7.3,64,20,Pea
4394,6.9,61,14,Pea
4395,7,63,19,Pea
4396,6.2,62,12,Pea
4397,7,61,13,Pea
4398,6.2,64,21,Pea
4399,7.1,64,17,Pea
4400,6.4,64,15,Pea
4401,6.7,62,19,Pea
4402,6.4,62,20,Pea
4403,7.1,64,20,Pea
4404,6.7,61,13,Pea
4405,6.7,65,14,Pea
4406,7.1,63,15,Pea
4407,6.8,64,14,Pea
4408,7.2,64,17,Pea
4409,6.6,63,13,Pea
4410,6.9,63,17,Pea
4411,6.9,64,13,Pea
4412,6.1,63,12,Pea
4413,7.2,63,18,Pea
4414,6.6,60,13,Pea
4415,7.1,61,17,Pea
4416,6.9,62,15,Pea
4417,6.2,65,13,Pea
4418,6.4,63,21,Pea
4419,6.4,64,12,Pea
4420,6.4,65,18,Pea
4421,6.8,62,19,Pea
4422,6.7,63,13,Pea
4423,6.7,63,18,Pea
4424,6.4,63,12,Pea
4425,6.7,63,20,Pea
4426,7.3,64,19,Pea
4427,7,64,20,Pea
4428,7,62,20,Pea
4429,6.1,62,19,Pea
4430,6.8,65,20,Pea
4431,6.7,60,14,Pea
4432,6.1,64,21,Pea
4433,6.3,62,21,Pea
4434,6.6,63,16,Pea
4435,7.2,64,15,Pea
4436,6.1,64,18,Pea
4437,6.7,60,13,Pea
4438,6.5,62,15,Pea
4439,7,60,15,Pea
4440,6.9,62,20,Pea
4441,6.9,65,18,Pea
4442,6.4,62,20,Pea
4443,7.3,63,18,Pea
4444,7.3,63,14,Pea
4445,7.5,65,20,Pea
4446,6.9,60,13,Pea
4447,6.3,61,18,Pea
4448,6.8,63,20,Pea
4449,7.4,61,19,Pea
4450,6.5,60,17,Pea
4451,6.1,64,15,Pea
4452,7.5,65,19,Pea
4453,6.3,61,19,Pea
4454,6.9,64,20,Pea
4455,7,61,19,Pea
4456,6.2,62,20,Pea
4457,7.4,60,21,Pea
4458,7.3,61,17,Pea
4459,7,63,20,Pea
4460,7.4,64,18,Pea
4461,7.4,63,15,Pea
4462,6.7,62,12,Pea
4463,6.4,62,21,Pea
4464,6.1,62,18,Pea
4465,7.4,62,15,Pea
4466,7.2,62,16,Pea
4467,7.4,63,17,Pea
4468,7.4,62,15,Pea
4469,6.9,61,16,Pea
4470,6.8,64,19,Pea
4471,7.2,62,18,Pea
4472,6.7,61,16,Pea
4473,7.4,62,12,Pea
4474,6.8,64,17,Pea
4475,6.5,65,14,Pea
4476,6,63,13,Pea
4477,6,65,16,Pea
4478,7.4,61,16,Pea
4479,6.3,63,13,Pea
4480,6.8,61,20,Pea
4481,7,62,18,Pea
4482,6.2,62,14,Pea
4483,7,64,14,Pea
4484,6.6,63,21,Pea
4485,7.4,62,16,Pea
4486,7.2,62,13,Pea
4487,7.4,63,17,Pea
4488,7,64,14,Pea
4489,6.2,63,13,Pea
4490,6,61,19,Pea
4491,7.3,63,20,Pea
4492,7.2,65,17,Pea
4493,6.2,63,18,Pea
4494,6.1,63,16,Pea
4495,7.3,62,13,Pea
4496,6.2,64,13,Pea
4497,6.2,64,18,Pea
4498,7.4,60,12,Pea
4499,6.5,61,13,Pea
4500,6.7,62,20,Pea
4501,5.8,91,18,Potato
4502,5.6,93,19,Potato
4503,4.8,91,20,Potato
4504,5.2,94,17,Potato
4505,5.3,92,17,Potato
4506,4.9,91,15,Potato
4507,5.6,92,18,Potato
4508,4.6,94,17,Potato
4509,5,95,20,Potato
4510,4.8,92,18,Potato
4511,5.4,91,19,Potato
4512,5,94,19,Potato
4513,5.3,92,16,Potato
4514,5.8,93,19,Potato
4515,4.8,90,19,Potato
4516,5.2,94,19,Potato
4517,5.8,94,18,Potato
4518,5.8,92,19,Potato
4519,4.9,90,18,Potato
4520,4.5,92,16,Potato
4521,5.7,91,18,Potato
4522,5,93,19,Potato
4523,5,91,18,Potato
4524,4.6,95,19,Potato
4525,5,93,18,Potato
4526,5.2,91,17,Potato
4527,6,95,20,Potato
4528,5.1,91,17,Potato
4529,4.9,95,20,Potato
4530,5.5,93,19,Potato
4531,4.6,91,16,Potato
4532,4.7,93,20,Potato
4533,4.5,94,19,Potato
4534,5.3,90,17,Potato
4535,5.8,93,18,Potato
4536,4.7,95,16,Potato
4537,4.9,91,17,Potato
4538,5,94,17,Potato
4539,4.9,94,20,Potato
4540,5.8,92,20,Potato
4541,5.8,91,20,Potato
4542,5.1,95,19,Potato
4543,5,94,17,Potato
4544,4.9,91,18,Potato
4545,5.9,92,18,Potato
4546,5.6,91,20,Potato
4547,4.9,94,15,Potato
4548,4.5,92,18,Potato
4549,4.5,93,20,Potato
4550,4.9,94,16,Potato
4551,5.2,92,18,Potato
4552,5.9,91,16,Potato
4553,5.9,91,19,Potato
4554,5,94,17,Potato
4555,5.6,93,17,Potato
4556,4.7,91,18,Potato
4557,5.3,90,17,Potato
4558,4.6,90,16,Potato
4559,4.7,93,20,Potato
4560,5.7,95,18,Potato
4561,5.2,93,16,Potato
4562,4.8,90,16,Potato
4563,4.9,91,18,Potato
4564,5.4,94,16,Potato
4565,5.8,94,17,Potato
4566,5.9,92,17,Potato
4567,5.9,94,16,Potato
4568,5.7,92,18,Potato
4569,5.3,94,16,Potato
4570,5.8,94,18,Potato
4571,5.7,92,15,Potato
4572,5.3,95,15,Potato
4573,5.1,93,18,Potato
4574,4.9,92,19,Potato
4575,5.3,92,16,Potato
4576,5.5,93,16,Potato
4577,4.5,92,16,Potato
4578,5.6,93,18,Potato
4579,5.1,93,17,Potato
4580,5,93,19,Potato
4581,5.9,91,17,Potato
4582,5.4,94,18,Potato
4583,5,95,16,Potato
4584,5,92,15,Potato
4585,5.3,92,18,Potato
4586,5.4,91,19,Potato
4587,4.7,93,16,Potato
4588,5.3,94,18,Potato
4589,5.1,95,16,Potato
4590,5.1,90,20,Potato
4591,4.8,93,19,Potato
4592,5.3,94,17,Potato
4593,4.9,90,16,Potato
4594,4.7,90,19,Potato
4595,5.6,95,19,Potato
4596,4.7,91,19,Potato
4597,5.4,92,19,Potato
4598,5.6,92,16,Potato
4599,4.6,91,16,Potato
4600,5.2,93,17,Potato
4601,4.7,95,19,Potato
4602,4.7,92,20,Potato
4603,5.4,91,20,Potato
4604,5.4,94,19,Potato
4605,5.1,91,18,Potato
4606,4.7,93,18,Potato
4607,5.1,90,17,Potato
4608,4.9,94,16,Potato
4609,4.8,95,19,Potato
4610,4.9,92,16,Potato
4611,5.6,90,15,Potato
4612,5.9,90,18,Potato
4613,4.9,95,18,Potato
4614,5.9,92,18,Potato
4615,5.3,94,20,Potato
4616,5.7,93,17,Potato
4617,5.7,91,16,Potato
4618,4.7,90,16,Potato
4619,5.6,93,16,Potato
4620,4.9,91,20,Potato
4621,5.5,91,15,Potato
4622,4.8,94,16,Potato
4623,5.7,93,18,Potato
4624,5.7,92,17,Potato
4625,5,92,19,Potato
4626,5,92,17,Potato
4627,5.2,93,19,Potato
4628,5.5,94,20,Potato
4629,5.3,92,17,Potato
4630,4.5,91,20,Potato
4631,4.7,93,15,Potato
4632,5.1,93,18,Potato
4633,5.7,93,17,Potato
4634,5.8,91,15,Potato
4635,5.9,92,19,Potato
4636,4.5,94,18,Potato
4637,5.5,91,16,Potato
4638,6,94,17,Potato
4639,5.3,91,19,Potato
4640,5.9,90,17,Potato
4641,5.4,92,16,Potato
4642,5.5,94,17,Potato
4643,5,92,17,Potato
4644,4.7,90,17,Potato
4645,5.8,91,17,Potato
4646,5.3,94,18,Potato
4647,5.7,93,17,Potato
4648,4.6,93,19,Potato
4649,5.9,93,20,Potato
4650,4.6,91,20,Potato
4651,5.3,90,16,Potato
4652,5.2,93,17,Potato
4653,5.9,92,19,Potato
4654,5.4,94,20,Potato
4655,5.4,93,18,Potato
4656,5.3,91,18,Potato
4657,5.3,91,19,Potato
4658,5.7,93,15,Potato
4659,5.5,90,19,Potato
4660,4.8,92,17,Potato
4661,5.8,92,17,Potato
4662,5.1,90,17,Potato
4663,5.5,95,18,Potato
4664,5.5,93,18,Potato
4665,5.5,93,19,Potato
4666,4.7,92,17,Potato
4667,5.5,91,19,Potato
4668,5.8,92,16,Potato
4669,4.8,90,17,Potato
4670,5.7,93,20,Potato
4671,4.7,93,19,Potato
4672,5.3,91,19,Potato
4673,5.1,90,18,Potato
4674,5.1,93,19,Potato
4675,5.4,94,18,Potato
4676,5.4,92,19,Potato
4677,4.7,90,15,Potato
4678,5.1,91,19,Potato
4679,5.2,94,15,Potato
4680,5,92,15,Potato
4681,5.4,91,17,Potato
4682,5.7,92,16,Potato
4683,5.3,93,15,Potato
4684,5.7,91,20,Potato
4685,5.8,92,20,Potato
4686,5.3,93,16,Potato
4687,5.4,95,18,Potato
4688,4.9,94,18,Potato
4689,4.5,90,15,Potato
4690,5.5,95,17,Potato
4691,5.5,91,19,Potato
4692,4.9,92,17,Potato
4693,5.4,91,19,Potato
4694,5.5,93,16,Potato
4695,4.7,92,16,Potato
4696,4.8,95,20,Potato
4697,5.2,91,17,Potato
4698,5.2,92,19,Potato
4699,5.7,93,19,Potato
4700,5.6,92,20,Potato
4701,4.7,95,17,Potato
4702,5.5,91,17,Potato
4703,5.5,91,17,Potato
4704,4.7,90,18,Potato
4705,5.2,93,20,Potato
4706,5.2,90,17,Potato
4707,5.4,93,18,Potato
4708,6,91,20,Potato
4709,5.9,93,17,Potato
4710,5.6,94,15,Potato
4711,5.3,92,16,Potato
4712,4.9,92,16,Potato
4713,5.1,94,19,Potato
4714,5.4,93,20,Potato
4715,5.9,92,18,Potato
4716,5.2,93,18,Potato
4717,5.4,93,15,Potato
4718,4.8,93,17,Potato
4719,5.7,94,15,Potato
4720,5.8,95,16,Potato
4721,5,93,18,Potato
4722,5.7,92,18,Potato
4723,5.8,94,15,Potato
4724,5.9,92,19,Potato
4725,5.6,92,18,Potato
4726,5.4,90,18,Potato
4727,5.7,91,18,Potato
4728,4.6,92,16,Potato
4729,4.6,94,20,Potato
4730,5.3,91,18,Potato
4731,5.3,93,17,Potato
4732,5.2,94,19,Potato
4733,5.9,94,19,Potato
4734,5.6,94,19,Potato
4735,4.7,95,19,Potato
4736,4.6,91,16,Potato
4737,5.2,93,18,Potato
4738,5.7,92,19,Potato
4739,4.9,92,18,Potato
4740,4.9,94,20,Potato
4741,5.2,93,18,Potato
4742,4.9,93,20,Potato
4743,5.6,91,17,Potato
4744,5.8,91,19,Potato
4745,6,93,18,Potato
4746,5.9,92,20,Potato
4747,6,94,19,Potato
4748,5.6,95,20,Potato
4749,5.1,94,19,Potato
4750,5.6,93,19,Potato
4751,5.8,91,17,Potato
4752,4.5,91,20,Potato
4753,4.8,91,18,Potato
4754,5,91,17,Potato
4755,5.7,94,18,Potato
4756,5.2,93,16,Potato
4757,5.1,91,16,Potato
4758,5.8,91,17,Potato
4759,5.6,90,19,Potato
4760,5.1,94,17,Potato
4761,5.5,94,19,Potato
4762,5.8,94,19,Potato
4763,5.8,94,17,Potato
4764,5.6,93,15,Potato
4765,4.5,92,19,Potato
4766,4.9,91,17,Potato
4767,5.7,95,20,Potato
4768,5.6,92,16,Potato
4769,5.3,93,16,Potato
4770,5.9,91,19,Potato
4771,5.2,94,18,Potato
4772,5.3,94,19,Potato
4773,5.2,92,19,Potato
4774,4.7,92,16,Potato
4775,4.5,90,18,Potato
4776,5.4,93,18,Potato
4777,5.5,92,15,Potato
4778,4.5,92,15,Potato
4779,5.6,92,17,Potato
4780,5.7,94,16,Potato
4781,4.7,95,17,Potato
4782,5.2,95,16,Potato
4783,5.5,94,16,Potato
4784,4.7,92,20,Potato
4785,5.2,91,19,Potato
4786,4.9,91,20,Potato
4787,4.8,93,19,Potato
4788,5.7,90,16,Potato
4789,5.7,90,17,Potato
4790,5.1,93,16,Potato
4791,5.6,92,18,Potato
4792,4.8,90,16,Potato
4793,4.7,93,16,Potato
4794,5.3,92,19,Potato
4795,5.2,95,15,Potato
4796,4.8,93,18,Potato
4797,5,94,17,Potato
4798,5.2,95,17,Potato
4799,4.6,92,16,Potato
4800,5.9,94,19,Potato
4801,5.2,93,15,Potato
4802,4.5,92,17,Potato
4803,5.6,95,18,Potato
4804,5.2,94,17,Potato
4805,5.1,94,15,Potato
4806,5.8,91,18,Potato
4807,5.4,92,16,Potato
4808,4.8,92,15,Potato
4809,4.8,95,20,Potato
4810,5.6,92,16,Potato
4811,5.4,91,19,Potato
4812,5.7,92,17,Potato
4813,5.4,93,16,Potato
4814,5.7,90,18,Potato
4815,5.2,91,19,Potato
4816,4.5,90,15,Potato
4817,5.1,94,15,Potato
4818,4.7,93,19,Potato
4819,5.6,91,16,Potato
4820,5.5,95,19,Potato
4821,4.9,94,16,Potato
4822,5.4,93,17,Potato
4823,5.9,95,17,Potato
4824,4.8,91,17,Potato
4825,4.6,92,17,Potato
4826,4.9,94,18,Potato
4827,4.6,94,20,Potato
4828,5.5,93,19,Potato
4829,5.7,92,18,Potato
4830,5.2,90,17,Potato
4831,5.7,95,19,Potato
4832,4.8,92,17,Potato
4833,5.8,94,17,Potato
4834,5.9,94,19,Potato
4835,5.9,93,18,Potato
4836,5,94,19,Potato
4837,4.5,92,17,Potato
4838,4.9,93,16,Potato
4839,4.8,90,19,Potato
4840,4.6,94,19,Potato
4841,5,92,19,Potato
4842,5.9,90,17,Potato
4843,5.4,92,18,Potato
4844,5.4,91,16,Potato
4845,4.7,91,19,Potato
4846,5.6,93,17,Potato
4847,5.1,94,20,Potato
4848,5.6,95,18,Potato
4849,5.7,91,18,Potato
4850,5.4,94,18,Potato
4851,6,91,17,Potato
4852,5.4,92,16,Potato
4853,4.9,95,17,Potato
4854,4.6,94,16,Potato
4855,5.3,93,20,Potato
4856,5.4,91,19,Potato
4857,4.9,91,17,Potato
4858,5.8,91,18,Potato
4859,4.7,92,20,Potato
4860,5,94,17,Potato
4861,4.6,90,16,Potato
4862,5.5,92,19,Potato
4863,4.6,93,18,Potato
4864,5.8,93,17,Potato
4865,5.2,90,19,Potato
4866,5,94,18,Potato
4867,5.5,93,16,Potato
4868,5.3,91,16,Potato
4869,4.6,91,16,Potato
4870,5.9,95,18,Potato
4871,5.1,95,16,Potato
4872,5.5,91,19,Potato
4873,4.6,91,19,Potato
4874,5.7,92,19,Potato
4875,5.5,90,19,Potato
4876,5.1,93,20,Potato
4877,4.5,93,15,Potato
4878,4.8,91,17,Potato
4879,5.2,94,15,Potato
4880,5.4,92,18,Potato
4881,5.9,91,16,Potato
4882,5.1,92,18,Potato
4883,5.5,95,16,Potato
4884,5.7,92,20,Potato
4885,5.1,93,18,Potato
4886,5.7,92,18,Potato
4887,5.3,95,19,Potato
4888,5,95,16,Potato
4889,5.3,92,17,Potato
4890,5.3,92,16,Potato
4891,5.8,91,16,Potato
4892,4.8,91,16,Potato
4893,5.5,91,16,Potato
4894,4.9,93,16,Potato
4895,5.1,94,20,Potato
4896,5.9,93,19,Potato
4897,4.7,94,19,Potato
4898,5.8,92,19,Potato
4899,4.9,92,17,Potato
4900,5.8,94,20,Potato
4901,5.6,93,16,Potato
4902,5.9,90,18,Potato
4903,4.8,93,17,Potato
4904,5.8,93,19,Potato
4905,5.8,95,17,Potato
4906,5.3,90,20,Potato
4907,5.8,93,15,Potato
4908,5.1,91,19,Potato
4909,5.6,93,19,Potato
4910,5,94,17,Potato
4911,5.2,94,16,Potato
4912,5.8,93,17,Potato
4913,5.2,91,19,Potato
4914,5.1,92,17,Potato
4915,5.7,92,19,Potato
4916,5.3,94,19,Potato
4917,5.9,92,18,Potato
4918,4.7,93,16,Potato
4919,4.9,95,18,Potato
4920,5.7,94,18,Potato
4921,4.8,94,18,Potato
4922,5.4,91,17,Potato
4923,4.7,93,17,Potato
4924,5.9,91,19,Potato
4925,4.8,92,17,Potato
4926,4.6,91,19,Potato
4927,5.8,93,19,Potato
4928,4.5,94,19,Potato
4929,4.5,90,15,Potato
4930,5.3,91,16,Potato
4931,5.8,92,18,Potato
4932,5.3,94,18,Potato
4933,5.3,92,17,Potato
4934,4.7,91,18,Potato
4935,4.9,92,20,Potato
4936,5.5,94,18,Potato
4937,5.1,93,20,Potato
4938,5.9,93,19,Potato
4939,5.1,94,20,Potato
4940,5.2,91,16,Potato
4941,4.6,92,20,Potato
4942,5.7,90,17,Potato
4943,5,92,17,Potato
4944,5.2,91,18,Potato
4945,4.6,93,15,Potato
4946,4.5,92,19,Potato
4947,4.7,93,19,Potato
4948,4.6,91,17,Potato
4949,4.8,95,15,Potato
4950,5.3,92,17,Potato
4951,5.9,92,15,Potato
4952,5.5,91,19,Potato
4953,4.7,92,16,Potato
4954,5.7,91,19,Potato
4955,5.8,94,20,Potato
4956,4.6,95,20,Potato
4957,5.1,91,20,Potato
4958,5.4,93,19,Potato
4959,5.5,92,16,Potato
4960,4.9,94,16,Potato
4961,5.3,91,16,Potato
4962,5.8,94,16,Potato
4963,4.9,93,16,Potato
4964,4.6,90,17,Potato
4965,5.9,91,18,Potato
4966,5.1,94,18,Potato
4967,5.6,94,20,Potato
4968,5.6,92,15,Potato
4969,5,92,19,Potato
4970,5.6,93,17,Potato
4971,5.1,91,20,Potato
4972,5.7,91,15,Potato
4973,5.7,95,18,Potato
4974,5.9,92,16,Potato
4975,4.6,91,18,Potato
4976,5,92,15,Potato
4977,5.8,93,17,Potato
4978,5.1,90,20,Potato
4979,5.5,93,19,Potato
4980,4.7,94,16,Potato
4981,5.7,91,16,Potato
4982,4.5,92,19,Potato
4983,6,90,19,Potato
4984,5.4,95,19,Potato
4985,5.9,92,19,Potato
4986,5.1,93,20,Potato
4987,6,91,17,Potato
4988,4.6,91,16,Potato
4989,5.3,91,20,Potato
4990,5.4,90,19,Potato
4991,4.6,95,19,Potato
4992,4.6,92,15,Potato
4993,4.7,95,18,Potato
4994,5.1,91,20,Potato
4995,5.7,94,16,Potato
4996,5.1,94,18,Potato
4997,5.5,90,17,Potato
4998,4.9,95,18,Potato
4999,5.3,94,20,Potato
5000,5.6,91,17,Potato
5001,6.5,92,31,Radish
5002,6.5,91,25,Radish
5003,6.3,99,22,Radish
5004,6.1,95,26,Radish
5005,6.2,92,10,Radish
5006,6.8,94,15,Radish
5007,6.8,96,5,Radish
5008,6.6,99,11,Radish
5009,6.7,94,21,Radish
5010,6.6,93,5,Radish
5011,6.1,96,19,Radish
5012,6.2,98,26,Radish
5013,6.7,95,33,Radish
5014,6.4,92,28,Radish
5015,6.9,100,8,Radish
5016,6.3,92,34,Radish
5017,6.6,94,30,Radish
5018,6,99,15,Radish
5019,6.5,96,21,Radish
5020,6.2,96,33,Radish
5021,6.4,93,29,Radish
5022,6.6,96,28,Radish
5023,6.7,97,12,Radish
5024,6.1,99,34,Radish
5025,6.4,94,8,Radish
5026,6.6,95,16,Radish
5027,6.5,93,1,Radish
5028,6.1,97,6,Radish
5029,6.9,98,17,Radish
5030,6.4,92,8,Radish
5031,6.5,96,6,Radish
5032,6,91,24,Radish
5033,6,94,20,Radish
5034,6.6,98,28,Radish
5035,6.7,91,7,Radish
5036,7,93,9,Radish
5037,6.9,93,8,Radish
5038,6.9,92,12,Radish
5039,6.4,97,9,Radish
5040,6.5,100,9,Radish
5041,6.2,93,5,Radish
5042,6.8,94,24,Radish
5043,6,94,24,Radish
5044,6.9,94,15,Radish
5045,6.6,92,25,Radish
5046,6.3,92,15,Radish
5047,6,98,9,Radish
5048,6.9,95,5,Radish
5049,6.4,93,33,Radish
5050,6.8,99,7,Radish
5051,6.7,100,32,Radish
5052,6.6,94,13,Radish
5053,6.9,96,27,Radish
5054,6.8,92,21,Radish
5055,6.9,98,33,Radish
5056,6.2,93,34,Radish
5057,6.8,95,34,Radish
5058,6.1,98,8,Radish
5059,6.5,96,29,Radish
5060,6.3,94,34,Radish
5061,6.2,91,12,Radish
5062,6.6,93,21,Radish
5063,6.5,96,25,Radish
5064,6.7,94,20,Radish
5065,6.4,98,8,Radish
5066,6.8,96,27,Radish
5067,6.9,94,24,Radish
5068,6.2,92,21,Radish
5069,7,96,27,Radish
5070,6.7,94,32,Radish
5071,6.7,91,17,Radish
5072,6.3,97,14,Radish
5073,6.8,96,14,Radish
5074,6.2,98,23,Radish
5075,6.9,99,0,Radish
5076,7,98,32,Radish
5077,6.4,94,10,Radish
5078,6.4,93,10,Radish
5079,6.4,97,11,Radish
5080,6.1,99,13,Radish
5081,6.8,95,7,Radish
5082,6.6,98,7,Radish
5083,6.5,96,22,Radish
5084,6.6,98,17,Radish
5085,6.7,92,13,Radish
5086,6.5,94,14,Radish
5087,6.2,92,21,Radish
5088,6.3,96,28,Radish
5089,6.1,99,15,Radish
5090,6.9,97,9,Radish
5091,6.2,92,25,Radish
5092,6.5,92,0,Radish
5093,6.1,100,0,Radish
5094,7,96,8,Radish
5095,6.9,99,21,Radish
5096,6,94,19,Radish
5097,6.2,96,0,Radish
5098,6.3,96,28,Radish
5099,6.3,96,14,Radish
5100,6.4,99,19,Radish
5101,6.2,98,8,Radish
5102,6,100,14,Radish
5103,6.1,99,22,Radish
5104,6.3,99,2,Radish
5105,6.7,98,17,Radish
5106,6.2,99,27,Radish
5107,6.8,98,27,Radish
5108,6.9,94,19,Radish
5109,6.9,94,20,Radish
5110,6.8,98,15,Radish
5111,6.9,95,30,Radish
5112,6.6,96,22,Radish
5113,7,97,25,Radish
5114,6.5,91,31,Radish
5115,6.1,94,28,Radish
5116,6.6,95,29,Radish
5117,6.7,95,21,Radish
5118,6.9,98,15,Radish
5119,6.9,97,20,Radish
5120,6.7,96,35,Radish
5121,6.1,91,26,Radish
5122,6.9,93,20,Radish
5123,7,92,31,Radish
5124,6.5,96,14,Radish
5125,6.3,97,11,Radish
5126,6.9,97,28,Radish
5127,6.5,95,16,Radish
5128,6.2,96,23,Radish
5129,6.4,98,24,Radish
5130,6.5,94,30,Radish
5131,6.1,94,6,Radish
5132,6.5,100,25,Radish
5133,6.2,100,32,Radish
5134,6.6,95,19,Radish
5135,6.6,96,24,Radish
5136,7,93,32,Radish
5137,6.5,92,11,Radish
5138,6.5,97,4,Radish
5139,6.1,95,32,Radish
5140,6.4,97,1,Radish
5141,6.4,99,9,Radish
5142,6.3,93,8,Radish
5143,6.2,91,21,Radish
5144,6.8,92,22,Radish
5145,6.8,93,8,Radish
5146,6.3,96,2,Radish
5147,6.9,98,33,Radish
5148,6.7,97,26,Radish
5149,6.3,99,2,Radish
5150,6.9,97,21,Radish
5151,6.9,99,14,Radish
5152,6.1,97,5,Radish
5153,6.6,96,7,Radish
5154,6.1,100,26,Radish
5155,6.8,96,14,Radish
5156,6.4,94,16,Radish
5157,6.2,95,16,Radish
5158,6.9,94,28,Radish
5159,6.3,93,4,Radish
5160,6.4,93,30,Radish
5161,6.2,95,32,Radish
5162,6.3,98,22,Radish
5163,6.2,98,2,Radish
5164,6.6,100,16,Radish
5165,6.4,100,24,Radish
5166,7,95,12,Radish
5167,6.7,98,5,Radish
5168,6.2,94,8,Radish
5169,6.1,94,12,Radish
5170,6,97,15,Radish
5171,6.9,94,10,Radish
5172,6.1,99,29,Radish
5173,6.2,98,26,Radish
5174,6.5,91,3,Radish
5175,6.2,97,3,Radish
5176,6.9,92,21,Radish
5177,6.2,98,0,Radish
5178,6,91,4,Radish
5179,6.7,97,33,Radish
5180,6.9,96,28,Radish
5181,6.9,94,12,Radish
5182,6.1,93,7,Radish
5183,6.9,96,16,Radish
5184,6.6,94,12,Radish
5185,6.4,94,10,Radish
5186,6.7,95,26,Radish
5187,6.6,91,34,Radish
5188,6.7,94,3,Radish
5189,6.7,97,32,Radish
5190,6.9,96,21,Radish
5191,6.4,100,14,Radish
5192,6.8,99,7,Radish
5193,7,94,29,Radish
5194,6.3,95,7,Radish
5195,6.9,98,7,Radish
5196,6.9,92,11,Radish
5197,6.3,99,19,Radish
5198,6.9,96,14,Radish
5199,6.4,97,34,Radish
5200,6.2,93,3,Radish
5201,6.1,98,1,Radish
5202,6.2,94,14,Radish
5203,6.1,95,18,Radish
5204,6.3,98,1,Radish
5205,6.2,91,6,Radish
5206,6.2,97,20,Radish
5207,6.6,97,9,Radish
5208,6.9,99,17,Radish
5209,6.9,94,6,Radish
5210,6.9,96,18,Radish
5211,6.7,93,11,Radish
5212,6.4,98,7,Radish
5213,6.1,93,2,Radish
5214,6.7,92,4,Radish
5215,6.8,92,30,Radish
5216,6.6,95,34,Radish
5217,6.9,92,27,Radish
5218,6.2,95,8,Radish
5219,6.1,97,4,Radish
5220,6.5,93,28,Radish
5221,6.3,97,20,Radish
5222,6.8,92,22,Radish
5223,6.5,100,33,Radish
5224,6.8,94,6,Radish
5225,6,97,30,Radish
5226,6.1,96,23,Radish
5227,6.8,92,31,Radish
5228,6.8,94,21,Radish
5229,6.8,95,6,Radish
5230,6.3,100,30,Radish
5231,6.7,92,15,Radish
5232,6.8,98,25,Radish
5233,6.1,98,19,Radish
5234,6.1,93,5,Radish
5235,6.6,95,11,Radish
5236,6.4,97,31,Radish
5237,6.5,93,32,Radish
5238,6.6,91,34,Radish
5239,6.1,96,17,Radish
5240,6.9,92,12,Radish
5241,6.8,93,27,Radish
5242,6.8,100,13,Radish
5243,6.2,94,28,Radish
5244,6.2,98,20,Radish
5245,6.8,92,4,Radish
5246,6.6,96,24,Radish
5247,6.3,97,13,Radish
5248,6.4,97,3,Radish
5249,6.6,97,15,Radish
5250,6.4,93,13,Radish
5251,6.2,96,29,Radish
5252,6.4,96,9,Radish
5253,6.9,98,1,Radish
5254,6.2,91,12,Radish
5255,6.1,94,17,Radish
5256,6.8,95,34,Radish
5257,6.1,93,20,Radish
5258,6.4,93,21,Radish
5259,6.5,99,5,Radish
5260,6.6,96,34,Radish
5261,6.3,99,21,Radish
5262,6.8,93,33,Radish
5263,6.1,94,11,Radish
5264,6.8,93,6,Radish
5265,6.4,99,2,Radish
5266,6.2,93,33,Radish
5267,7,99,1,Radish
5268,6.5,92,9,Radish
5269,6.2,94,32,Radish
5270,6.8,96,16,Radish
5271,6.8,99,6,Radish
5272,6.1,93,24,Radish
5273,6.5,93,1,Radish
5274,6.4,92,0,Radish
5275,6.7,96,33,Radish
5276,6.8,97,4,Radish
5277,6.4,95,31,Radish
5278,6.5,99,7,Radish
5279,6.3,97,5,Radish
5280,6.9,97,28,Radish
5281,6.7,98,9,Radish
5282,6.4,92,22,Radish
5283,6.6,92,4,Radish
5284,7,92,14,Radish
5285,6.5,95,29,Radish
5286,6.1,97,16,Radish
5287,6.3,97,33,Radish
5288,6.3,94,3,Radish
5289,6.5,94,5,Radish
5290,6.9,92,28,Radish
5291,6.1,100,22,Radish
5292,6.3,93,30,Radish
5293,6.1,92,12,Radish
5294,6.1,94,10,Radish
5295,6.2,95,18,Radish
5296,6.3,94,5,Radish
5297,6.9,98,8,Radish
5298,6.9,98,11,Radish
5299,6.7,98,27,Radish
5300,7,92,8,Radish
5301,6.5,95,15,Radish
5302,6.6,97,21,Radish
5303,6.2,97,19,Radish
5304,6.1,96,34,Radish
5305,6,100,1,Radish
5306,6.1,93,3,Radish
5307,6.6,97,24,Radish
5308,6.6,93,16,Radish
5309,6.9,98,29,Radish
5310,6.3,99,11,Radish
5311,6.1,93,32,Radish
5312,7,97,27,Radish
5313,6,92,19,Radish
5314,6.9,95,27,Radish
5315,6.2,95,13,Radish
5316,6.2,95,4,Radish
5317,6.3,95,12,Radish
5318,6.4,100,34,Radish
5319,6.4,100,30,Radish
